"gellert_die-betschwester" "gellert_die-zaertlichen-schwestern" "gottsched-johann_der-sterbende-cato" "gottsched-luise_das-testament" "gottsched-luise_der-witzling" "gottsched-luise_die-pietisterey-im-fischbein-rocke" "lessing_der-freigeist" "lessing_emilia-galotti" "lessing_minna-von-barnhelm" "lessing_miss-sara-sampson" "schlegel_canut"
"suche" 0 0.0138811771238201 0.0139130434782609 0.015015015015015 0 0.0101306858474319 0.00991522482772297 0.00536221781328758 0.0175916967191486 0.00799904011518618 0.0291630212890055
"tische" 0.0283045570336824 0.0138811771238201 0 0.045045045045045 0.0542152344808891 0.0101306858474319 0 0 0 0 0
"vergebung" 0 0.0231352952063668 0.00695652173913044 0 0 0.00506534292371594 0 0.00536221781328758 0.00879584835957428 0.0319961604607447 0.0364537766112569
"versprechen" 0.0226436456269459 0.0323894132889136 0 0.015015015015015 0 0.0101306858474319 0.0148728372415845 0.00536221781328758 0.00439792417978714 0.00399952005759309 0.00729075532225139
"vier" 0.0283045570336824 0.00462705904127337 0.00695652173913044 0.005005005005005 0.0271076172404446 0.0202613716948637 0.00495761241386148 0.0107244356265752 0.0263875450787228 0 0
"zärtlich" 0.0339654684404189 0.0370164723301869 0.0139130434782609 0.015015015015015 0 0.00506534292371594 0 0 0.00439792417978714 0.00799904011518618 0
"zehn" 0.0509482026606284 0.0185082361650935 0 0.015015015015015 0 0 0 0 0.0219896208989357 0.00799904011518618 0
"amalie" 0 0 0 0.11011011011011 0 0 0 0 0 0 0
"anhören" 0.0283045570336824 0.0231352952063668 0 0 0.0406614258606668 0.0151960287711478 0.0198304496554459 0 0.00439792417978714 0.00399952005759309 0
"araspe" 0 0 0 0 0 0 0.109067473104953 0 0 0 0
"bezahlen" 0.00566091140673648 0.00462705904127337 0 0.01001001001001 0 0.00506534292371594 0.0396608993108919 0.0107244356265752 0.03078546925851 0 0
"conti" 0 0 0 0 0 0 0 0.117968791892327 0 0 0
"derselben" 0 0.0138811771238201 0 0 0 0.00506534292371594 0.0198304496554459 0.00536221781328758 0 0.0519937607487102 0
"entdeckt" 0 0.0185082361650935 0.048695652173913 0 0 0.0101306858474319 0.00991522482772297 0.00536221781328758 0.00439792417978714 0.0159980802303724 0.00729075532225139
"entgegen" 0 0 0.0139130434782609 0 0 0 0.0198304496554459 0.0268110890664379 0.0219896208989357 0.00399952005759309 0.0364537766112569
"fehlen" 0.0169827342202095 0 0.00695652173913044 0.01001001001001 0.0135538086202223 0.0151960287711478 0 0.0160866534398627 0.0175916967191486 0.0119985601727793 0.0145815106445028
"finde" 0 0.00462705904127337 0.00695652173913044 0.015015015015015 0.0135538086202223 0.0101306858474319 0.0247880620693074 0.0160866534398627 0.0131937725393614 0.0119985601727793 0
"geduld" 0.0226436456269459 0 0 0.015015015015015 0.0271076172404446 0 0.0297456744831689 0.0214488712531503 0.00879584835957428 0.00399952005759309 0
"godewin" 0 0 0 0 0 0 0 0 0 0 0.16039661708953
"halb" 0.00566091140673648 0.00925411808254673 0.00695652173913044 0.02002002002002 0.0135538086202223 0.00506534292371594 0.0148728372415845 0.0107244356265752 0.00879584835957428 0.0199976002879654 0
"herein" 0 0 0.00695652173913044 0.005005005005005 0.0135538086202223 0.0101306858474319 0.00495761241386148 0.0321733068797255 0.0263875450787228 0.0159980802303724 0
"himmels" 0.0169827342202095 0 0.00695652173913044 0.015015015015015 0.0271076172404446 0.0151960287711478 0.00495761241386148 0.0160866534398627 0.0131937725393614 0.0119985601727793 0
"jemals" 0 0.00925411808254673 0.00695652173913044 0 0 0 0.0396608993108919 0.0107244356265752 0.0131937725393614 0.0239971203455585 0
"kreuzweg" 0 0 0 0.11011011011011 0 0 0 0 0 0 0
"krieg" 0 0.00462705904127337 0.0695652173913043 0 0 0.00506534292371594 0 0 0.03078546925851 0 0.0218722659667542
"melden" 0.0169827342202095 0.00925411808254673 0 0.025025025025025 0 0.00506534292371594 0.00495761241386148 0.0268110890664379 0.00439792417978714 0.0119985601727793 0.00729075532225139
"mirs" 0.011321822813473 0 0.0417391304347826 0 0.0406614258606668 0.0405227433897275 0 0 0.0131937725393614 0 0
"müsse" 0 0 0 0.005005005005005 0.0135538086202223 0 0.0198304496554459 0.00536221781328758 0.00879584835957428 0.043994720633524 0.0145815106445028
"norton" 0 0 0 0 0 0 0 0 0 0.087989441267048 0
"nu" 0 0 0 0.005005005005005 0 0 0.0743641862079223 0 0.0263875450787228 0 0
"rath" 0 0 0.0765217391304348 0 0 0.0253267146185797 0 0 0 0 0.0437445319335083
"schimpf" 0 0 0.0626086956521739 0.005005005005005 0 0.00506534292371594 0 0 0 0 0.0801983085447652
"schlafen" 0.00566091140673648 0.00462705904127337 0.0208695652173913 0.0600600600600601 0 0 0 0 0.00879584835957428 0.0119985601727793 0
"simonen" 0.124540050948203 0 0 0 0 0 0 0 0 0 0
"stand" 0 0 0.0139130434782609 0.025025025025025 0.0135538086202223 0.00506534292371594 0.0148728372415845 0.0107244356265752 0.00879584835957428 0.00799904011518618 0.0291630212890055
"sünde" 0.0283045570336824 0 0.00695652173913044 0.015015015015015 0 0.0354574004660115 0 0.0107244356265752 0.0131937725393614 0.00399952005759309 0
"tue" 0.0226436456269459 0.0231352952063668 0 0.015015015015015 0 0 0.0198304496554459 0.00536221781328758 0.00879584835957428 0.0119985601727793 0
"unglücklicher" 0.00566091140673648 0.00925411808254673 0 0 0 0 0 0.0321733068797255 0.03078546925851 0.0159980802303724 0.0145815106445028
"verachtung" 0 0.0185082361650935 0.00695652173913044 0 0 0 0.0247880620693074 0.037535524693013 0.0131937725393614 0.00799904011518618 0
"vieleicht" 0 0 0.15304347826087 0 0 0 0 0 0 0 0
"vollkommen" 0.011321822813473 0.0231352952063668 0.0208695652173913 0 0 0 0.0247880620693074 0 0.00439792417978714 0.0239971203455585 0
"waffen" 0 0.00462705904127337 0.0973913043478261 0 0 0 0 0 0 0.0119985601727793 0.0291630212890055
"wesen" 0 0.0277623542476402 0.0208695652173913 0.005005005005005 0.0135538086202223 0.0303920575422956 0.00495761241386148 0.00536221781328758 0.00439792417978714 0.00799904011518618 0
"wünschte" 0.011321822813473 0.00462705904127337 0.0139130434782609 0.015015015015015 0 0.00506534292371594 0 0.0107244356265752 0.0131937725393614 0.0279966404031516 0.00729075532225139
"appiani" 0 0 0 0 0 0 0 0.112606574079039 0 0 0
"besitzen" 0.0226436456269459 0.0138811771238201 0 0.015015015015015 0 0.0101306858474319 0.00991522482772297 0 0.0131937725393614 0.0119985601727793 0.00729075532225139
"bettler" 0.0396263798471554 0 0 0.015015015015015 0 0 0 0.00536221781328758 0.0439792417978714 0 0
"danken" 0.0226436456269459 0.0277623542476402 0 0.005005005005005 0 0 0.0148728372415845 0.00536221781328758 0.0131937725393614 0.0119985601727793 0
"darin" 0.00566091140673648 0 0.00695652173913044 0.015015015015015 0 0 0.0247880620693074 0.00536221781328758 0.00879584835957428 0.0319961604607447 0
"dergleichen" 0.0169827342202095 0.00462705904127337 0.0278260869565217 0.015015015015015 0.0542152344808891 0.00506534292371594 0.00495761241386148 0.00536221781328758 0.00879584835957428 0.00399952005759309 0
"deutsch" 0 0 0 0.0500500500500501 0.0677690431011114 0 0.0148728372415845 0 0.0131937725393614 0 0
"dienst" 0.00566091140673648 0.00462705904127337 0.0347826086956522 0.01001001001001 0 0 0.0148728372415845 0.00536221781328758 0.0175916967191486 0.0119985601727793 0.00729075532225139
"ding" 0 0 0.00695652173913044 0.01001001001001 0.0135538086202223 0.0151960287711478 0.0148728372415845 0.037535524693013 0.0175916967191486 0 0
"dürfte" 0.011321822813473 0.0138811771238201 0 0 0 0 0.0198304496554459 0.0160866534398627 0.0175916967191486 0.0199976002879654 0
"eignen" 0.011321822813473 0.00462705904127337 0.0278260869565217 0.005005005005005 0 0 0.0148728372415845 0.00536221781328758 0.0131937725393614 0.0199976002879654 0.00729075532225139
"erschrecken" 0.0169827342202095 0.0370164723301869 0 0 0 0.0101306858474319 0.00991522482772297 0.00536221781328758 0 0.0159980802303724 0.00729075532225139
"exempel" 0 0.00925411808254673 0 0.03003003003003 0 0.0101306858474319 0.0347032868970304 0.00536221781328758 0 0.0119985601727793 0
"fallen" 0.00566091140673648 0.0138811771238201 0.00695652173913044 0 0 0.0101306858474319 0.0446185117247534 0.00536221781328758 0.00879584835957428 0.00799904011518618 0
"fassen" 0 0 0.0208695652173913 0 0 0.00506534292371594 0.0198304496554459 0.0160866534398627 0.0175916967191486 0.0159980802303724 0.0145815106445028
"fürchten" 0.0226436456269459 0 0 0.005005005005005 0 0.0253267146185797 0.00495761241386148 0.0160866534398627 0.00439792417978714 0.0199976002879654 0.00729075532225139
"gefunden" 0 0.00925411808254673 0 0.005005005005005 0.0135538086202223 0.00506534292371594 0.0247880620693074 0.0107244356265752 0.00879584835957428 0.0119985601727793 0.0291630212890055
"gesichte" 0 0.0138811771238201 0.0139130434782609 0 0.0135538086202223 0 0.0446185117247534 0.00536221781328758 0 0.0199976002879654 0
"gleichgültig" 0.0226436456269459 0.0185082361650935 0 0.005005005005005 0 0.00506534292371594 0.0148728372415845 0.0214488712531503 0 0.0159980802303724 0
"größte" 0.0169827342202095 0.0277623542476402 0.0208695652173913 0.005005005005005 0.0271076172404446 0.00506534292371594 0.0148728372415845 0.0107244356265752 0 0 0
"gütig" 0.0169827342202095 0.0370164723301869 0 0.01001001001001 0 0.00506534292371594 0.0148728372415845 0 0 0.00799904011518618 0.0145815106445028
"hört" 0.011321822813473 0.0138811771238201 0.0139130434782609 0.005005005005005 0.0135538086202223 0 0.00495761241386148 0.0107244356265752 0.0175916967191486 0.00799904011518618 0.0218722659667542
"klein" 0.011321822813473 0.00462705904127337 0.00695652173913044 0 0.0135538086202223 0.0151960287711478 0.0148728372415845 0 0.0175916967191486 0.00399952005759309 0.0364537766112569
"lebt" 0.011321822813473 0.00462705904127337 0.0347826086956522 0.015015015015015 0 0 0.00495761241386148 0.0107244356265752 0.00879584835957428 0.0199976002879654 0
"liebte" 0.011321822813473 0.0370164723301869 0 0 0 0 0.00991522482772297 0.0107244356265752 0.0131937725393614 0.00399952005759309 0.0218722659667542
"machte" 0.0169827342202095 0.0138811771238201 0.0139130434782609 0 0.0406614258606668 0.00506534292371594 0.00495761241386148 0 0.0219896208989357 0.00799904011518618 0.00729075532225139
"miene" 0.0169827342202095 0.0185082361650935 0 0.005005005005005 0 0 0.0198304496554459 0.0214488712531503 0.00879584835957428 0.0119985601727793 0
"nahe" 0.00566091140673648 0.0185082361650935 0 0.005005005005005 0 0 0.00991522482772297 0.0268110890664379 0.00879584835957428 0.0239971203455585 0
"natürlich" 0.011321822813473 0.00462705904127337 0 0 0 0.0101306858474319 0.0148728372415845 0.0214488712531503 0.00879584835957428 0.0279966404031516 0
"nehme" 0.011321822813473 0.0138811771238201 0 0.02002002002002 0.0271076172404446 0.0101306858474319 0.00991522482772297 0.00536221781328758 0.0175916967191486 0.00399952005759309 0
"not" 0.0283045570336824 0 0 0.04004004004004 0 0 0.00495761241386148 0.00536221781328758 0.0263875450787228 0 0
"richardin" 0.118879139541466 0 0 0 0 0 0 0 0 0 0
"scheinen" 0.00566091140673648 0.00925411808254673 0.00695652173913044 0 0 0 0.0198304496554459 0 0.0219896208989357 0.0319961604607447 0
"schöner" 0.00566091140673648 0.00925411808254673 0.0208695652173913 0.015015015015015 0.0271076172404446 0.0151960287711478 0.0198304496554459 0.0160866534398627 0 0 0
"schweigen" 0.00566091140673648 0.0231352952063668 0.0139130434782609 0 0.0271076172404446 0.00506534292371594 0.00991522482772297 0 0 0.0119985601727793 0.0364537766112569
"singen" 0.107557316727993 0.00462705904127337 0 0 0 0.00506534292371594 0 0 0 0 0
"strafe" 0.011321822813473 0.00925411808254673 0.0278260869565217 0.005005005005005 0 0 0.00495761241386148 0.00536221781328758 0 0.0199976002879654 0.0364537766112569
"stube" 0.0283045570336824 0.00925411808254673 0 0.01001001001001 0.108430468961778 0 0.00991522482772297 0 0.00439792417978714 0.00399952005759309 0
"testamente" 0 0.0416435313714603 0 0.0550550550550551 0 0 0 0 0 0.00399952005759309 0
"thränen" 0 0 0.0695652173913043 0 0 0.00506534292371594 0 0 0 0 0.0729075532225139
"überlegen" 0.0169827342202095 0.0185082361650935 0.00695652173913044 0 0 0 0.0297456744831689 0 0.0131937725393614 0.0159980802303724 0
"utika" 0 0 0.146086956521739 0 0 0 0 0 0 0 0
"verdacht" 0 0.00925411808254673 0.00695652173913044 0 0 0 0.0198304496554459 0.037535524693013 0.00879584835957428 0.00799904011518618 0.0218722659667542
"verdienen" 0.0169827342202095 0.0416435313714603 0 0 0 0 0 0.00536221781328758 0.00879584835957428 0.0159980802303724 0.0145815106445028
"wahre" 0 0.00462705904127337 0.00695652173913044 0.005005005005005 0.0406614258606668 0.0202613716948637 0.0198304496554459 0.0107244356265752 0.00439792417978714 0.0119985601727793 0.00729075532225139
"weinen" 0.00566091140673648 0.00925411808254673 0.00695652173913044 0.01001001001001 0 0.00506534292371594 0.00495761241386148 0.0107244356265752 0.00439792417978714 0.0279966404031516 0.0218722659667542
"werk" 0.00566091140673648 0 0 0.005005005005005 0.0542152344808891 0 0.00991522482772297 0.0321733068797255 0 0.00399952005759309 0.0437445319335083
"zuerst" 0.00566091140673648 0.0231352952063668 0.00695652173913044 0.005005005005005 0.0135538086202223 0.0354574004660115 0.00495761241386148 0.0107244356265752 0 0 0.0145815106445028
"aufs" 0 0 0.0139130434782609 0.025025025025025 0 0.0202613716948637 0.0148728372415845 0 0.00879584835957428 0.0159980802303724 0
"bosheit" 0.0169827342202095 0 0.048695652173913 0 0.0135538086202223 0.0101306858474319 0.00495761241386148 0.00536221781328758 0.00439792417978714 0.00399952005759309 0.0218722659667542
"briefe" 0 0.00925411808254673 0 0.035035035035035 0.0135538086202223 0.0151960287711478 0 0.00536221781328758 0.0131937725393614 0.0119985601727793 0
"buch" 0.0226436456269459 0 0 0.015015015015015 0.0271076172404446 0.0303920575422956 0.0247880620693074 0 0 0 0
"cathrine" 0 0 0 0 0 0.101306858474319 0 0 0 0 0
"dachte" 0 0.00925411808254673 0.0139130434782609 0.01001001001001 0.0406614258606668 0.0151960287711478 0.00495761241386148 0.0107244356265752 0.0219896208989357 0 0
"dächte" 0.0283045570336824 0.0138811771238201 0 0.01001001001001 0 0.00506534292371594 0.00495761241386148 0.0107244356265752 0.0131937725393614 0.00799904011518618 0.00729075532225139
"darinnen" 0.0226436456269459 0 0 0.015015015015015 0.094876660341556 0.0303920575422956 0 0 0 0 0
"deutlich" 0 0.0185082361650935 0.0278260869565217 0.005005005005005 0 0.0303920575422956 0.0148728372415845 0 0 0 0.0145815106445028
"dingen" 0.0169827342202095 0 0.0139130434782609 0.01001001001001 0 0.0202613716948637 0.0198304496554459 0.0107244356265752 0.0131937725393614 0 0
"fabel" 0.00566091140673648 0.087914121784194 0 0 0 0 0 0 0 0 0
"fest" 0.00566091140673648 0 0.0208695652173913 0.01001001001001 0 0.00506534292371594 0.0148728372415845 0.00536221781328758 0.0131937725393614 0.0119985601727793 0.0218722659667542
"früh" 0 0.00462705904127337 0.00695652173913044 0.005005005005005 0.0406614258606668 0.00506534292371594 0 0.0160866534398627 0.0219896208989357 0.0199976002879654 0
"geschickt" 0.0339654684404189 0.00925411808254673 0 0.005005005005005 0.0406614258606668 0.00506534292371594 0 0.00536221781328758 0.00879584835957428 0.00799904011518618 0.0145815106445028
"gib" 0.00566091140673648 0.00462705904127337 0.0208695652173913 0 0 0 0.00495761241386148 0.00536221781328758 0.0351833934382971 0.0199976002879654 0
"giebt" 0 0 0.0626086956521739 0 0.0542152344808891 0.0253267146185797 0 0 0 0 0.0145815106445028
"glaubeleichtin" 0 0 0 0 0 0.101306858474319 0 0 0 0 0
"glaubte" 0 0.0185082361650935 0 0.01001001001001 0 0 0.00991522482772297 0.0160866534398627 0.0219896208989357 0.0159980802303724 0
"heilige" 0.00566091140673648 0 0 0 0 0.0607841150845912 0.00495761241386148 0.0107244356265752 0 0.0159980802303724 0
"heiligen" 0.011321822813473 0 0 0 0 0.075980143855739 0.00495761241386148 0.0107244356265752 0 0 0
"heirat" 0.0509482026606284 0.0231352952063668 0 0.01001001001001 0 0 0.0148728372415845 0.00536221781328758 0 0 0
"kosten" 0.0169827342202095 0 0.00695652173913044 0.02002002002002 0.0271076172404446 0 0.0148728372415845 0.0107244356265752 0.00879584835957428 0.0119985601727793 0
"künftig" 0.00566091140673648 0.0231352952063668 0.0347826086956522 0.005005005005005 0.0135538086202223 0.00506534292371594 0.00495761241386148 0 0 0 0.0364537766112569
"liegen" 0.0339654684404189 0 0.0347826086956522 0.005005005005005 0 0.00506534292371594 0.00495761241386148 0.0107244356265752 0.00439792417978714 0.00799904011518618 0.00729075532225139
"muckersdorff" 0 0 0 0 0 0.101306858474319 0 0 0 0 0
"niemanden" 0.0339654684404189 0.00925411808254673 0 0.01001001001001 0.0406614258606668 0.00506534292371594 0.0247880620693074 0.00536221781328758 0 0 0
"personen" 0.00566091140673648 0.00462705904127337 0 0.025025025025025 0 0.0151960287711478 0.0148728372415845 0.0160866534398627 0 0.0159980802303724 0
"schmeichelei" 0 0.0138811771238201 0 0.015015015015015 0 0 0.0396608993108919 0.0107244356265752 0 0.0159980802303724 0
"schönste" 0 0.00462705904127337 0.0278260869565217 0.01001001001001 0 0 0.0545337365524763 0.00536221781328758 0 0.00399952005759309 0
"seelen" 0.00566091140673648 0.00462705904127337 0.0139130434782609 0 0 0.0303920575422956 0.0148728372415845 0.0107244356265752 0 0 0.0364537766112569
"sobald" 0.0339654684404189 0.0185082361650935 0 0.005005005005005 0 0 0 0.0107244356265752 0.0219896208989357 0.00799904011518618 0
"treffen" 0.00566091140673648 0 0.0139130434782609 0.02002002002002 0.0135538086202223 0.00506534292371594 0.0148728372415845 0.0160866534398627 0.00439792417978714 0.0119985601727793 0.00729075532225139
"untreu" 0 0.0555247084952804 0 0 0 0.00506534292371594 0 0 0 0 0.0510352872557597
"versichert" 0.011321822813473 0.0138811771238201 0 0.015015015015015 0.0271076172404446 0.0253267146185797 0.00495761241386148 0.0107244356265752 0.00439792417978714 0.00399952005759309 0
"voller" 0 0 0.0834782608695652 0 0 0 0.00495761241386148 0.00536221781328758 0.0175916967191486 0 0.0145815106445028
