id,WORD,WORD.copy,FREQ,cor.id,cor.tok,q,note
3127,ראנא,ראנא,1,,,,
3128,ראנא'ן,ראנא'ן,1,,,,
3129,ראָפ,ראָפ,1,,,,
3130,ראפגעלאזט,ראפגעלאזט,1,,,,
3131,ראשית,ראשית,1,,,,
3132,ראשען,ראשען,1,,,,
3133,רבּה,רבּה,1,,,,
3134,רבּונו,רבּונו,1,,,,
1214,רבּי,רבּי,2,,,,
3135,רבּש'ע,רבּש'ע,1,,,,
765,רבּש״ע,רבּש״ע,3,,,,
3136,רבּשיע,רבּשיע,1,,,,
3137,רבשע,רבשע,1,,,,
1215,רבּשע,רבּשע,2,,,,
3138,רהאנג,רהאנג,1,,,,
3139,רוהע,רוהע,1,,,,
3140,רוּהע,רוּהע,1,,,,
1216,רוּח,רוּח,2,,,,
3141,רויבּט,רויבּט,1,,,,
3142,רויס,רויס,1,,,,
1217,רוּם,רוּם,2,,,,
1218,רוּף,רוּף,2,,,,
3143,רופא,רופא,1,,,,
1219,רופט,רופט,2,,,,
766,רוּפט,רוּפט,3,,,,
3144,רוּפֿט,רוּפֿט,1,,,,
767,רוּפען,רוּפען,3,,,,
3145,רייזע,רייזע,1,,,,
1220,רייך,רייך,2,,,,
3146,רייכט,רייכט,1,,,,
3147,רייכטהום,רייכטהום,1,,,,
768,רייכטהוּם,רייכטהוּם,3,,,,
3148,רייכע,רייכע,1,,,,
1221,רייכען,רייכען,2,,,,
1222,ריין,ריין,2,,,,
3149,רייסט,רייסט,1,,,,
3150,רייסען,רייסען,1,,,,
3151,רייץ,רייץ,1,,,,
3152,רינען,רינען,1,,,,
3153,רִיפֶּעט,רִיפֶּעט,1,,,,
3154,ריקאלע,ריקאלע,1,,,,
3155,ריקפאל,ריקפאל,1,,,,
3156,רס,רס,1,,,,
1223,רע,רע,2,,,,
769,רעד,רעד,3,,,,
3157,רעדסט,רעדסט,1,,,,
3158,רעדסטוּ,רעדסטוּ,1,,,,
3159,רעדע,רעדע,1,,,,
373,רעדען,רעדען,6,,,,
3160,רעדעָן,רעדעָן,1,,,,
1224,רֶעדֶען,רֶעדֶען,2,,,,
3161,רֶעזִיקִירְט,רֶעזִיקִירְט,1,,,,
1225,רעטעט,רעטעט,2,,,,
1226,רעטען,רעטען,2,,,,
3162,רֶעטֶען,רֶעטֶען,1,,,,
3163,רעטענדער,רעטענדער,1,,,,
374,רעכט,רעכט,6,,,,
1227,רעךט,רעךט,2,,,,
3164,רעךסטוּ,רעךסטוּ,1,,,,
3165,רעכענדער,רעכענדער,1,,,,
1228,רפוּאָה,רפוּאָה,2,,,,
770,רְפוּאָה,רְפוּאָה,3,,,,
3166,ש,ש,1,,,,
3167,שאו,שאו,1,,,,
3168,שאַן,שאַן,1,,,,
3169,שאָן,שאָן,1,,,,
3170,שאַנטאָקטע,שאַנטאָקטע,1,,,,
375,שדוּך,שדוּך,6,,,,
3171,שִדוּך,שִדוּך,1,,,,
3172,שדכן,שדכן,1,,,,
3173,שדכנות,שדכנות,1,,,,
3174,שוואגער,שוואגער,1,,,,
1229,שוואך,שוואך,2,,,,
3175,שוואַך,שוואַך,1,,,,
3176,שוואכעם,שוואכעם,1,,,,
3177,שוואכעס,שוואכעס,1,,,,
3178,שוואנער,שוואנער,1,,,,
3179,שווארץ,שווארץ,1,,,,
771,שווארצער,שווארצער,3,,,,
3180,שווייג,שווייג,1,,,,
3181,שווייגסט,שווייגסט,1,,,,
3182,שווייגען,שווייגען,1,,,,
3183,שוויינט,שוויינט,1,,,,
3184,שוויינע,שוויינע,1,,,,
3185,שוועהר,שוועהר,1,,,,
91,שוועסטער,שוועסטער,31,,,,
3186,שְוועסְטֶער,שְוועסְטֶער,1,,,,
3187,שְוֶועסְטֶער,שְוֶועסְטֶער,1,,,,
1230,שוועסטערס,שוועסטערס,2,,,,
3188,שוועסטערקינד,שוועסטערקינד,1,,,,
556,שווער,שווער,4,,,,
1231,שווערע,שווערע,2,,,,
1232,שווערען,שווערען,2,,,,
3189,שוטצענגעל,שוטצענגעל,1,,,,
48,שוין,שוין,56,,,,
3190,שוינשטיקען,שוינשטיקען,1,,,,
3191,שוּלד,שוּלד,1,,,,
557,שוּלדיג,שוּלדיג,4,,,,
3192,שונאים,שונאים,1,,,,
3193,שוּצענגעל,שוּצענגעל,1,,,,
3194,שורקע,שורקע,1,,,,
1233,שוּרקע,שוּרקע,2,,,,
3195,שוּרקעריי,שוּרקעריי,1,,,,
3196,שוּשקען,שוּשקען,1,,,,
3197,שטאאאָ,שטאאאָ,1,,,,
3198,שטאלץ,שטאלץ,1,,,,
3199,שטאנד,שטאנד,1,,,,
3200,שטאַר,שטאַר,1,,,,
772,שטארק,שטארק,3,,,,
3201,שטאָרק,שטאָרק,1,,,,
3202,שטארקען,שטארקען,1,,,,
3203,שטוב,שטוב,1,,,,
1234,שטוּב,שטוּב,2,,,,
3204,שטוּבּ,שטוּבּ,1,,,,
3205,שטויגען,שטויגען,1,,,,
1235,שטוינען,שטוינען,2,,,,
3206,שטויסט,שטויסט,1,,,,
1236,שטונדע,שטונדע,2,,,,
773,שטוּנדע,שטוּנדע,3,,,,
3207,שטייט,שטייט,1,,,,
1237,שטיין,שטיין,2,,,,
1238,שטיינער,שטיינער,2,,,,
448,שטיל,שטיל,5,,,,
3208,שְטִיל,שְטִיל,1,,,,
3209,שטילע,שטילע,1,,,,
3210,שְטִילֶע,שְטִילֶע,1,,,,
3211,שטילער,שטילער,1,,,,
3212,שטילערהייט,שטילערהייט,1,,,,
774,שטימע,שטימע,3,,,,
1239,שטיעבּ,שטיעבּ,2,,,,
775,שטיצע,שטיצע,3,,,,
3213,שטיק,שטיק,1,,,,
3214,שטיקאלע,שטיקאלע,1,,,,
3215,שְטִיקֶעל,שְטִיקֶעל,1,,,,
3216,שְטִיקֶען,שְטִיקֶען,1,,,,
1240,שטירצט,שטירצט,2,,,,
1241,שטירצען,שטירצען,2,,,,
3217,שָטָן'ס,שָטָן'ס,1,,,,
1242,שְטֶעה,שְטֶעה,2,,,,
776,שטעהט,שטעהט,3,,,,
3218,שְטֶעהט,שְטֶעהט,1,,,,
777,שטעהן,שטעהן,3,,,,
3219,שטעהען,שטעהען,1,,,,
3220,שטעהעָן,שטעהעָן,1,,,,
3221,שטעטס,שטעטס,1,,,,
3222,שטעל,שטעל,1,,,,
1243,שטעלען,שטעלען,2,,,,
3223,שטענדיגער,שטענדיגער,1,,,,
3224,שטענע,שטענע,1,,,,
3225,שטעקט,שטעקט,1,,,,
3226,שטְֶערֶען,שטְֶערֶען,1,,,,
3227,שטערקען,שטערקען,1,,,,
3228,שטראהלט,שטראהלט,1,,,,
3229,שטראף,שטראף,1,,,,
3230,שטראפע,שטראפע,1,,,,
3231,שטריימעל,שטריימעל,1,,,,
3232,שטריקעלע,שטריקעלע,1,,,,
3233,שטש,שטש,1,,,,
3234,שידך,שידך,1,,,,
778,שיידען,שיידען,3,,,,
3235,שיין,שיין,1,,,,
3236,שיינט,שיינט,1,,,,
3237,שיינסט,שיינסט,1,,,,
3238,שיינעם,שיינעם,1,,,,
3239,שימפּפען,שימפּפען,1,,,,
3240,שיקט,שיקט,1,,,,
3241,שיקען,שיקען,1,,,,
3242,שכל,שכל,1,,,,
3243,של,של,1,,,,
3244,שלאגט,שלאגט,1,,,,
3245,שלאגסטוּ,שלאגסטוּ,1,,,,
779,שלאגען,שלאגען,3,,,,
3246,שלאָגען,שלאָגען,1,,,,
3247,שְלָאף,שְלָאף,1,,,,
3248,שְלָאפֶען,שְלָאפֶען,1,,,,
3249,שָלוחַ,שָלוחַ,1,,,,
3250,שלוכצענד,שלוכצענד,1,,,,
1244,שליח,שליח,2,,,,
3251,שליחות,שליחות,1,,,,
3252,שלים,שלים,1,,,,
3253,שלימלדיגער,שלימלדיגער,1,,,,
3254,שלינגט,שלינגט,1,,,,
3255,שלעכט,שלעכט,1,,,,
3256,שלעפט,שלעפט,1,,,,
1245,שם,שם,2,,,,
3257,שמהה,שמהה,1,,,,
3258,שמו,שמו,1,,,,
3259,שְמוּסְט,שְמוּסְט,1,,,,
558,שמחה,שמחה,4,,,,
1246,שמים,שמים,2,,,,
3260,שמך,שמך,1,,,,
3261,שמערצען,שמערצען,1,,,,
3262,שנארער,שנארער,1,,,,
1247,שנעל,שנעל,2,,,,
449,שעה,שעה,5,,,,
3263,שעהנ,שעהנ,1,,,,
559,שעהן,שעהן,4,,,,
3264,שעהנהייט,שעהנהייט,1,,,,
3265,שעהנסטע,שעהנסטע,1,,,,
780,שעהנע,שעהנע,3,,,,
3266,שעהנעם,שעהנעם,1,,,,
3267,שעהנענקער,שעהנענקער,1,,,,
1248,שעהנער,שעהנער,2,,,,
3268,שעוּר,שעוּר,1,,,,
3269,שעלטען,שעלטען,1,,,,
3270,שעמסט,שעמסט,1,,,,
3271,שענדליכען,שענדליכען,1,,,,
3272,שענדליכער,שענדליכער,1,,,,
1249,שענקט,שענקט,2,,,,
781,שפּאניען,שפּאניען,3,,,,
3273,שפּאניענס,שפּאניענס,1,,,,
3274,שפאנישע,שפאנישע,1,,,,
3275,שפאנישען,שפאנישען,1,,,,
3276,שפאנישער,שפאנישער,1,,,,
3277,שפּאס,שפּאס,1,,,,
1250,שפּאַס,שפּאַס,2,,,,
3278,שפּאציערען,שפּאציערען,1,,,,
450,שפוך,שפוך,5,,,,
3279,שפּוּר,שפּוּר,1,,,,
3280,שפּיטאַל,שפּיטאַל,1,,,,
3281,שפּיענעל,שפּיענעל,1,,,,
3282,שפּיענעלע,שפּיענעלע,1,,,,
3283,שפעטיש,שפעטיש,1,,,,
3284,שפּעטיש,שפּעטיש,1,,,,
3285,שפעטער,שפעטער,1,,,,
239,שפּעטער,שפּעטער,10,,,,
3286,שפּעסעלע,שפּעסעלע,1,,,,
3287,שפּראכע,שפּראכע,1,,,,
3288,שפּרינגסט,שפּרינגסט,1,,,,
3289,שפּרינגען,שפּרינגען,1,,,,
3290,שקלאווע,שקלאווע,1,,,,
560,שקר,שקר,4,,,,
3291,שרויט,שרויט,1,,,,
3292,שריט,שריט,1,,,,
3293,שריַיַבּען,שריַיַבּען,1,,,,
321,שרייט,שרייט,7,,,,
3294,שרייסטוּ,שרייסטוּ,1,,,,
3295,שרינען,שרינען,1,,,,
3296,שריפט,שריפט,1,,,,
561,שרעק,שרעק,4,,,,
3297,שרעקט,שרעקט,1,,,,
782,שרעקליך,שרעקליך,3,,,,
3298,שְרֶעקְלִיך,שְרֶעקְלִיך,1,,,,
3299,תּאִים,תּאִים,1,,,,
3300,תּכריכים,תּכריכים,1,,,,
3301,תּנאים,תּנאים,1,,,,
