"bodmer_Polytimet" "brentano_die-gruendung-prags-1814" "brentano_ponce-de-leon-1803" "gleim_Philotas" "goethe_der-buergergeneral-1793" "goethe_der-grosskophta-1791" "goethe_die-natuerliche-tochter-1803" "goethe_faust-der-tragoedie-zweiter-teil-1832" "goethe_torquato-tasso-1790" "iffland_das-erbtheil-des-vaters-1802" "iffland_der-spieler-1796" "kleist_amphitryon-1807" "kleist_der-zerbrochene-krug-1808" "kleist_die-familie-schroffenstein-1803" "kleist_die-hermannsschlacht-1808" "kleist_penthesilea-1808" "kleist_prinz-friedrich-von-homburg-1810" "kotzebue_der-hyperboreische-esel-1799" "kotzebue_die-deutschen-kleinstaedter-1802" "kotzebue_menschenhass-und-reue-1788" "schiller_die-braut-von-messina-1803" "schiller_die-jungfrau-von-orleans-1801" "schiller_die-piccolomini-1799" "schiller_kabale-und-liebe-1784" "schiller_maria-stuart-1800" "schiller_wallensteins-lager-1798" "schiller_wallensteins-tod-1799" "schiller_wilhelm-tell-1804" "schlegel_alarcos-1802" "tieck_der-gestiefelte-kater-1797" "tieck_die-verkehrte-welt-1800" "tieck_prinz-zerbino-1799" "tieck_ritter-blaubart-1797" "werner_der-vierundzwanzigste-februar-1809"
"gleichsam" 0 0 0.0124618356283881 0 0 0.0147478124078262 0 0 0.00404514380486226 0 0.00530954656472337 0 0.00675766995539938 0 0 0 0.00736648250460405 0 0.0132987565662611 0 0 0 0 0 0 0 0 0 0 0.0368776889981561 0.0051413881748072 0.0320198900022602 0.0157878118092832 0
"grabe" 0 0.00470300522033579 0.00311545890709702 0 0 0 0.0102474765588974 0.00227526108620964 0.00809028760972453 0 0.00530954656472337 0 0 0.0149424714847836 0 0.00469373386528984 0 0 0.0132987565662611 0.00944331649275225 0.0217308632585429 0.012202066216546 0.00536078052964512 0.00805379937985745 0.00734268301637418 0 0.00365804587189523 0.00847637211273575 0.00989217528934613 0 0.0051413881748072 0.00376704588261885 0.00526260393642774 0.0267022696929239
"holden" 0 0 0.0155772945354851 0 0 0.00491593746927539 0.0512373827944869 0.0204773497758868 0.0485417256583472 0 0 0 0 0 0 0 0.0147329650092081 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00188352294130943 0 0
"kater" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.215119852489244 0 0.0075340917652377 0.00526260393642774 0
"kelch" 0 0.0423270469830221 0 0 0 0 0 0.00227526108620964 0 0 0 0 0.00675766995539938 0 0 0.00469373386528984 0 0 0 0 0 0 0.0321646831778707 0 0.0146853660327484 0 0 0 0 0 0 0 0 0
"kommst" 0 0 0.00623091781419403 0 0.0154416306361952 0 0 0.0136515665172579 0.00809028760972453 0 0.00530954656472337 0 0 0.0199232953130448 0 0 0.00736648250460405 0 0 0.00472165824637613 0 0.024404132433092 0 0.00402689968992872 0.00734268301637418 0 0.00731609174379047 0.0169527442254715 0 0 0 0.00565056882392828 0.0157878118092832 0.0133511348464619
"lacht" 0 0.0203796892881218 0.00311545890709702 0 0.0154416306361952 0 0 0.00455052217241928 0 0.00500150045013504 0 0 0 0 0 0 0 0 0 0.0141649747391284 0.00543271581463574 0.00406735540551533 0 0.00805379937985745 0 0.0141163184641446 0 0 0 0 0 0.0207187523544037 0 0.0400534045393858
"leiche" 0 0.00627067362711439 0 0 0 0 0.00512373827944869 0.00227526108620964 0 0 0 0 0.0135153399107988 0.0896548289087015 0.0108501057885314 0.0234686693264492 0.00736648250460405 0 0 0 0.00543271581463574 0.00406735540551533 0 0 0 0 0 0 0.0395687011573845 0 0 0 0 0
"lüfte" 0 0.015676684067786 0 0 0 0.00491593746927539 0.0153712148383461 0.0182020886896771 0 0 0 0.0119175306876415 0 0.00498082382826119 0 0 0 0 0 0 0.0108654316292715 0.00406735540551533 0.00536078052964512 0 0.00367134150818709 0 0 0.00847637211273575 0 0 0 0.0150681835304754 0 0
"manchen" 0 0.00470300522033579 0 0 0 0 0.00512373827944869 0.00910104434483857 0.0364062942437604 0.0100030009002701 0 0 0 0.00498082382826119 0.00542505289426572 0 0 0 0 0.00944331649275225 0.00543271581463574 0 0.0107215610592902 0.00402689968992872 0 0 0.00365804587189523 0.00847637211273575 0.00989217528934613 0.00614628149969269 0.0051413881748072 0.0075340917652377 0.0157878118092832 0
"marie" 0 0 0 0 0 0 0 0 0 0 0.201762769459488 0 0 0 0 0 0 0 0 0 0 0.00813471081103067 0 0 0 0 0 0 0 0 0 0 0 0
"ohn" 0 0.0438947153898007 0 0 0 0 0 0.00227526108620964 0 0 0 0 0.0135153399107988 0.00498082382826119 0.00542505289426572 0.00469373386528984 0 0 0 0 0 0 0.00536078052964512 0 0.00367134150818709 0 0.00365804587189523 0 0.00989217528934613 0 0 0.00376704588261885 0 0
"onkel" 0 0 0 0 0 0 0 0 0 0 0.180524583200595 0 0 0 0 0 0.0368324125230203 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0051413881748072 0 0 0
"ottokar" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.194252129302187 0.00542505289426572 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pfand" 0 0.00470300522033579 0 0 0 0.00983187493855078 0.0204949531177947 0.00455052217241928 0 0 0 0.00595876534382076 0 0 0.00542505289426572 0 0.00736648250460405 0 0.00664937828313053 0 0.0434617265170859 0.024404132433092 0.00536078052964512 0 0.0110140245245613 0.0141163184641446 0.0109741376156857 0.00847637211273575 0.00989217528934613 0 0 0 0 0
"piccolomini" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0804117079446767 0 0 0.0705815923207228 0.0731609174379047 0 0 0 0 0 0 0
"regen" 0 0.00627067362711439 0 0 0 0 0.0153712148383461 0.0182020886896771 0.0121354314145868 0 0 0.00595876534382076 0 0.00498082382826119 0 0.00938746773057968 0 0 0 0.0188866329855045 0.00543271581463574 0 0 0 0 0 0 0.0127145581691036 0.00989217528934613 0 0.025706940874036 0.00565056882392828 0.00526260393642774 0
"schlosse" 0 0.00470300522033579 0.0280391301638731 0 0.0308832612723904 0.00491593746927539 0 0 0.00404514380486226 0.0150045013504051 0 0.0178762960314623 0 0.00996164765652239 0 0 0.0220994475138122 0 0 0.0188866329855045 0 0 0 0 0 0 0 0 0.00989217528934613 0.0122925629993854 0 0 0.0315756236185665 0
"schwarz" 0 0.0125413472542288 0.0249236712567761 0 0 0 0 0.00910104434483857 0 0 0 0 0.00675766995539938 0 0.0108501057885314 0 0 0 0 0 0.0108654316292715 0 0.00536078052964512 0.00805379937985745 0.0110140245245613 0 0.0109741376156857 0 0.0197843505786923 0 0 0.00188352294130943 0.0105252078728555 0.0133511348464619
"schwarze" 0 0.015676684067786 0.00934637672129105 0.026816840976133 0 0 0 0.00682578325862893 0.00404514380486226 0 0 0 0 0.00498082382826119 0.0108501057885314 0 0 0 0 0.00472165824637613 0.0108654316292715 0.00406735540551533 0.00536078052964512 0.00805379937985745 0 0 0.00365804587189523 0.00847637211273575 0.0593530517360768 0.00614628149969269 0.0051413881748072 0.00188352294130943 0 0
"stolzen" 0 0.00783834203389299 0 0 0.0154416306361952 0 0.0153712148383461 0.00682578325862893 0.00809028760972453 0 0 0 0 0 0 0.0140812015958695 0.00736648250460405 0 0.00664937828313053 0 0 0.036606198649638 0.0107215610592902 0.00402689968992872 0.0110140245245613 0 0.00365804587189523 0.00847637211273575 0.00989217528934613 0.00614628149969269 0.0051413881748072 0 0 0
"sünde" 0 0.0141090156610074 0.00623091781419403 0 0 0 0 0.00227526108620964 0 0 0 0 0.00675766995539938 0.00498082382826119 0 0 0 0 0.0132987565662611 0.00944331649275225 0 0.00813471081103067 0.00536078052964512 0.00805379937985745 0.0146853660327484 0 0 0.00423818605636787 0.0296765258680384 0 0.0051413881748072 0.00565056882392828 0.021050415745711 0.0133511348464619
"tiefsten" 0 0.00627067362711439 0 0 0 0.00491593746927539 0.0102474765588974 0.0227526108620964 0.0202257190243113 0 0 0 0 0 0 0.00469373386528984 0 0 0 0.00472165824637613 0.0108654316292715 0.0162694216220613 0 0 0.00734268301637418 0 0.00365804587189523 0.00423818605636787 0.00989217528934613 0 0 0.00941761470654713 0 0
"unterm" 0 0.0141090156610074 0 0 0 0 0 0.0113763054310482 0 0 0 0 0.0135153399107988 0 0 0 0.0147329650092081 0 0 0 0.00543271581463574 0.00813471081103067 0.0160823415889353 0.00402689968992872 0.0183567075409355 0 0.00731609174379047 0.0254291163382072 0 0.00614628149969269 0.0051413881748072 0 0 0
"warte" 0 0 0.0186927534425821 0 0.0617665225447807 0.00983187493855078 0.0102474765588974 0 0.0161805752194491 0 0.0159286396941701 0.00595876534382076 0 0.0149424714847836 0.00542505289426572 0 0 0 0.00664937828313053 0.00944331649275225 0 0.00406735540551533 0 0.0120806990697862 0.00367134150818709 0 0.00731609174379047 0 0 0.00614628149969269 0.0102827763496144 0 0.00526260393642774 0
"zerstreut" 0 0.0031353368135572 0.00934637672129105 0 0 0.0196637498771016 0 0.00455052217241928 0.00404514380486226 0.00500150045013504 0.00530954656472337 0 0.00675766995539938 0 0 0.028162403191739 0.0441988950276243 0 0 0.00944331649275225 0 0.012202066216546 0.0107215610592902 0 0.00734268301637418 0 0 0 0 0 0.0051413881748072 0.00188352294130943 0.00526260393642774 0.0133511348464619
"atem" 0 0 0.0186927534425821 0 0 0 0 0.00455052217241928 0 0 0 0.023835061375283 0 0.00996164765652239 0 0.0140812015958695 0 0 0.0132987565662611 0.00472165824637613 0.00543271581463574 0.00406735540551533 0.00536078052964512 0.0120806990697862 0.00367134150818709 0 0 0.00423818605636787 0 0.0184388444990781 0.0102827763496144 0.00941761470654713 0.00526260393642774 0
"brauch" 0 0.0031353368135572 0 0 0.0154416306361952 0 0.00512373827944869 0.00455052217241928 0.00404514380486226 0 0 0.0178762960314623 0.0135153399107988 0.0149424714847836 0.00542505289426572 0.00938746773057968 0 0 0.00664937828313053 0.00472165824637613 0.0108654316292715 0.012202066216546 0 0.0120806990697862 0 0.0141163184641446 0.0109741376156857 0.0127145581691036 0 0 0.0051413881748072 0.00376704588261885 0 0.0133511348464619
"deswegen" 0.0238208670795617 0 0.00623091781419403 0 0 0.024579687346377 0 0 0.00404514380486226 0 0.0106190931294467 0 0 0 0 0 0 0 0.0132987565662611 0.00944331649275225 0.0108654316292715 0 0.0214431221185805 0.00805379937985745 0 0 0 0 0 0.0307314074984634 0.025706940874036 0.00565056882392828 0.0157878118092832 0
"dunkel" 0 0.00783834203389299 0.0249236712567761 0 0 0.00491593746927539 0 0.00455052217241928 0 0 0.00530954656472337 0 0.0135153399107988 0.00996164765652239 0.00542505289426572 0 0 0 0.00664937828313053 0 0.0325962948878144 0.00406735540551533 0 0 0 0 0.00365804587189523 0 0.0296765258680384 0 0.0051413881748072 0.00376704588261885 0.00526260393642774 0.0133511348464619
"edel" 0 0 0 0.053633681952266 0 0.0147478124078262 0.0256186913972434 0.00227526108620964 0.0242708628291736 0 0 0 0 0.0298849429695672 0 0 0.00736648250460405 0.0410340582683627 0 0.00944331649275225 0.00543271581463574 0.00406735540551533 0.00536078052964512 0.00402689968992872 0 0.0141163184641446 0.00365804587189523 0.00423818605636787 0.00989217528934613 0.00614628149969269 0.0051413881748072 0.00188352294130943 0 0
"einzigen" 0 0 0 0 0 0.0147478124078262 0.00512373827944869 0.00455052217241928 0 0.0100030009002701 0.0106190931294467 0 0 0.00498082382826119 0 0.00469373386528984 0 0 0 0.0141649747391284 0.00543271581463574 0 0 0.0322151975194298 0 0 0 0 0 0.0184388444990781 0.0102827763496144 0.0169517064717848 0.00526260393642774 0
"erschienen" 0 0.0125413472542288 0 0 0 0 0.00512373827944869 0.00227526108620964 0.00404514380486226 0 0 0.0536288880943868 0.00675766995539938 0.00996164765652239 0 0.00469373386528984 0 0 0 0.00944331649275225 0.00543271581463574 0.00406735540551533 0.0214431221185805 0.00402689968992872 0 0.0141163184641446 0 0.00423818605636787 0.0197843505786923 0.00614628149969269 0 0.00188352294130943 0 0
"frevel" 0 0.00940601044067159 0 0 0 0.00491593746927539 0.00512373827944869 0.00682578325862893 0 0 0 0.00595876534382076 0 0 0.00542505289426572 0 0.00736648250460405 0 0 0 0.0162981474439072 0 0 0.0241613981395723 0.0220280490491226 0 0.0109741376156857 0.00423818605636787 0.0296765258680384 0 0.0051413881748072 0.00188352294130943 0 0.0133511348464619
"frühling" 0 0.0172443524745646 0 0 0 0 0.00512373827944869 0.00455052217241928 0.00809028760972453 0 0 0 0 0.00498082382826119 0.00542505289426572 0.0187749354611594 0 0 0.00664937828313053 0.00472165824637613 0 0 0.00536078052964512 0.00402689968992872 0 0 0 0.00847637211273575 0.00989217528934613 0 0 0.0169517064717848 0.00526260393642774 0
"fürwahr" 0 0 0 0 0.0154416306361952 0 0 0.0250278719483061 0 0 0 0.0178762960314623 0.0202730098661981 0 0 0.00938746773057968 0.0589318600368324 0 0 0 0.00543271581463574 0 0.00536078052964512 0 0.0110140245245613 0 0.00365804587189523 0.00847637211273575 0.0197843505786923 0 0 0.00188352294130943 0 0
"gebunden" 0 0.00470300522033579 0 0 0 0.00983187493855078 0.00512373827944869 0.00682578325862893 0 0 0 0.00595876534382076 0 0.00498082382826119 0.00542505289426572 0 0 0 0 0 0.0217308632585429 0.00813471081103067 0.0107215610592902 0.00402689968992872 0.00734268301637418 0 0 0.0381436745073109 0.0296765258680384 0.0122925629993854 0.0051413881748072 0.00188352294130943 0 0
"gerührt" 0 0.00470300522033579 0.0218082123496791 0 0 0.00983187493855078 0 0.00227526108620964 0 0.0100030009002701 0.00530954656472337 0.0119175306876415 0.00675766995539938 0 0.00542505289426572 0.00469373386528984 0.00736648250460405 0 0 0 0 0.00813471081103067 0.00536078052964512 0 0.00734268301637418 0 0.00731609174379047 0 0 0.0245851259987707 0.0205655526992288 0.00376704588261885 0 0
"giebt" 0.0238208670795617 0.0172443524745646 0.0342700479780672 0 0 0 0 0 0 0.0700210063018906 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0267022696929239
"glieder" 0 0.0031353368135572 0 0.026816840976133 0 0.00491593746927539 0.00512373827944869 0.0273031330345157 0 0 0 0.0178762960314623 0 0 0.0108501057885314 0.028162403191739 0.00736648250460405 0 0 0 0.0271635790731787 0.00406735540551533 0 0 0 0.0141163184641446 0.00365804587189523 0 0.00989217528934613 0 0 0.00188352294130943 0 0
"greifen" 0 0.00940601044067159 0.00311545890709702 0 0 0.00491593746927539 0.00512373827944869 0.0113763054310482 0 0 0 0 0.00675766995539938 0.00996164765652239 0.0108501057885314 0.0187749354611594 0.0147329650092081 0 0 0 0.00543271581463574 0 0 0 0.00367134150818709 0.0282326369282891 0.00365804587189523 0.0127145581691036 0 0.00614628149969269 0.0102827763496144 0.00565056882392828 0 0
"herrlichkeit" 0 0.00783834203389299 0.0186927534425821 0 0 0.00491593746927539 0.00512373827944869 0.00227526108620964 0 0.0150045013504051 0 0 0 0 0 0 0.0147329650092081 0 0.00664937828313053 0 0.0108654316292715 0.0162694216220613 0 0.0161075987597149 0.0183567075409355 0 0.00365804587189523 0 0 0 0 0.00565056882392828 0 0
"himmlischen" 0 0.015676684067786 0 0 0 0.0196637498771016 0 0 0.00404514380486226 0 0 0.0119175306876415 0 0.00996164765652239 0 0.0234686693264492 0 0 0.00664937828313053 0 0.00543271581463574 0 0.0107215610592902 0.0120806990697862 0.0146853660327484 0 0 0 0 0 0 0.0075340917652377 0 0
"jungfer" 0 0.00470300522033579 0 0 0 0 0 0 0 0 0 0 0.162184078929585 0 0 0 0 0 0.0465456479819137 0 0 0 0 0.0201344984496436 0 0 0 0 0 0 0 0 0 0
"ketten" 0 0.0031353368135572 0 0 0.0154416306361952 0.00983187493855078 0.0102474765588974 0.0136515665172579 0 0 0 0 0 0.00498082382826119 0 0.00938746773057968 0.00736648250460405 0 0.00664937828313053 0.00472165824637613 0 0.0162694216220613 0 0.0161075987597149 0.0110140245245613 0.0141163184641446 0.00365804587189523 0.0127145581691036 0.00989217528934613 0 0 0.00376704588261885 0 0.0133511348464619
"klang" 0 0.00783834203389299 0.00623091781419403 0 0 0 0 0.00910104434483857 0.00809028760972453 0.00500150045013504 0 0.00595876534382076 0 0 0 0.0140812015958695 0 0 0 0.00472165824637613 0.00543271581463574 0.00406735540551533 0 0.00402689968992872 0 0.0141163184641446 0.00365804587189523 0.00847637211273575 0 0 0.0205655526992288 0.0075340917652377 0.021050415745711 0.0133511348464619
"klingt" 0 0.00470300522033579 0.00934637672129105 0 0.0308832612723904 0 0 0.0182020886896771 0.00404514380486226 0.00500150045013504 0.00530954656472337 0.00595876534382076 0 0.00498082382826119 0 0 0 0.0205170291341814 0 0.00472165824637613 0 0 0.0160823415889353 0 0 0 0.00731609174379047 0.00423818605636787 0 0.00614628149969269 0.0154241645244216 0.0075340917652377 0.0105252078728555 0
"leise" 0 0 0 0 0 0.024579687346377 0.0153712148383461 0.0250278719483061 0.00809028760972453 0.0150045013504051 0 0 0 0.00996164765652239 0 0 0 0 0.00664937828313053 0 0.00543271581463574 0.00406735540551533 0.00536078052964512 0 0.00367134150818709 0 0 0 0.00989217528934613 0 0.0051413881748072 0.00941761470654713 0 0.0133511348464619
"liebte" 0 0.00470300522033579 0.0405009657922612 0 0 0 0 0.00455052217241928 0 0.00500150045013504 0 0 0 0 0 0.0140812015958695 0 0 0 0 0.0108654316292715 0 0 0.00402689968992872 0 0 0.0146321834875809 0 0.0494608764467306 0 0.0051413881748072 0.00565056882392828 0.00526260393642774 0
"male" 0 0 0.00311545890709702 0 0 0.00983187493855078 0.00512373827944869 0.00227526108620964 0.00809028760972453 0.0150045013504051 0.00530954656472337 0 0.00675766995539938 0 0 0 0.0147329650092081 0 0.00664937828313053 0.0613815572028897 0 0 0 0 0 0 0.00365804587189523 0 0.0197843505786923 0 0.0102827763496144 0.0075340917652377 0.0105252078728555 0
"männern" 0 0.0250826945084576 0.00311545890709702 0 0 0.00983187493855078 0.0102474765588974 0.00227526108620964 0 0 0 0 0.00675766995539938 0.00498082382826119 0.00542505289426572 0.00469373386528984 0.00736648250460405 0.0205170291341814 0 0.00472165824637613 0 0.00813471081103067 0 0 0.0110140245245613 0 0 0.00423818605636787 0.0197843505786923 0 0 0.00188352294130943 0.00526260393642774 0
"maul" 0 0.00940601044067159 0.0249236712567761 0 0.0308832612723904 0 0 0.00455052217241928 0 0.00500150045013504 0 0 0.0405460197323963 0 0 0 0 0 0 0.00472165824637613 0 0 0 0.0241613981395723 0 0 0 0 0 0.00614628149969269 0.025706940874036 0.00188352294130943 0 0
"möchten" 0 0.00627067362711439 0 0 0 0.00983187493855078 0.0102474765588974 0.0136515665172579 0.0161805752194491 0.0150045013504051 0.0159286396941701 0 0 0.00498082382826119 0 0 0 0 0.00664937828313053 0.00944331649275225 0 0 0.00536078052964512 0.00402689968992872 0 0.0141163184641446 0 0.00423818605636787 0 0.00614628149969269 0 0.0113011376478566 0 0
"nächste" 0 0.00470300522033579 0 0 0 0 0.0358661679561408 0.00682578325862893 0 0 0.0106190931294467 0 0 0 0 0 0 0 0 0 0.0162981474439072 0.00813471081103067 0.00536078052964512 0 0.0183567075409355 0.0282326369282891 0.0292643669751619 0.00423818605636787 0 0.00614628149969269 0 0.00188352294130943 0 0
"nahen" 0 0.00627067362711439 0 0.026816840976133 0 0.00983187493855078 0.00512373827944869 0.00910104434483857 0.0202257190243113 0 0 0.0119175306876415 0 0.0149424714847836 0 0.00469373386528984 0 0 0 0 0.0217308632585429 0.012202066216546 0.0214431221185805 0 0.00367134150818709 0.0141163184641446 0 0.00423818605636787 0 0 0 0.00376704588261885 0 0
"nenn" 0 0.00627067362711439 0 0.026816840976133 0 0 0 0.00682578325862893 0.0121354314145868 0 0 0.0119175306876415 0.00675766995539938 0.0199232953130448 0.0108501057885314 0.0140812015958695 0.0220994475138122 0 0 0.00944331649275225 0 0.00406735540551533 0 0.0120806990697862 0 0 0.00731609174379047 0 0 0.0122925629993854 0.0051413881748072 0.00188352294130943 0.00526260393642774 0
"nötig" 0 0.0015676684067786 0.0249236712567761 0 0 0.00491593746927539 0.00512373827944869 0.00910104434483857 0.0121354314145868 0 0 0.00595876534382076 0 0.00996164765652239 0 0.00469373386528984 0 0 0 0.0141649747391284 0 0 0.0107215610592902 0.0120806990697862 0 0 0.00365804587189523 0 0.00989217528934613 0 0.0051413881748072 0.00941761470654713 0.00526260393642774 0
"oheim" 0 0 0 0 0 0.00491593746927539 0.0358661679561408 0.00227526108620964 0 0 0 0 0 0.00498082382826119 0 0 0.0147329650092081 0.102585145670907 0.0265975131325221 0 0 0 0 0 0.0440560980982451 0 0 0.0254291163382072 0 0 0 0 0 0
"pforte" 0 0.00470300522033579 0.00311545890709702 0 0 0.0196637498771016 0.00512373827944869 0.0113763054310482 0.00404514380486226 0 0 0.0417113574067453 0 0.0149424714847836 0.00542505289426572 0.00938746773057968 0.0147329650092081 0 0 0 0.0162981474439072 0 0.00536078052964512 0 0.00367134150818709 0 0.00365804587189523 0.00847637211273575 0 0 0 0 0 0.0133511348464619
"rette" 0 0.0015676684067786 0.00311545890709702 0 0 0 0.0102474765588974 0.00455052217241928 0 0 0.0159286396941701 0 0.00675766995539938 0.024904119141306 0 0.0234686693264492 0.0220994475138122 0 0 0 0.0108654316292715 0.00813471081103067 0 0.00805379937985745 0.0183567075409355 0 0.00731609174379047 0.00847637211273575 0.00989217528934613 0 0 0 0 0
"schließen" 0 0.0015676684067786 0.00623091781419403 0 0 0 0.0204949531177947 0.00227526108620964 0.00809028760972453 0.0200060018005402 0.00530954656472337 0.0119175306876415 0 0 0.00542505289426572 0.0140812015958695 0.00736648250460405 0 0.00664937828313053 0 0.0162981474439072 0.012202066216546 0.00536078052964512 0.00402689968992872 0.00367134150818709 0.0141163184641446 0.00365804587189523 0.00423818605636787 0 0.00614628149969269 0 0.00376704588261885 0.00526260393642774 0
