"","token","cat","lemma","pos","category","funct","case","pers","num","gender","tense","mode"
"15848","Da","ADV","da","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"15849","kamen","VFIN.Full.3.Pl.Past.Ind","kommen","VFIN","Full",NA,NA,"3","Pl",NA,"Past","Ind"
"15850","uns","PRO.Refl.Subst.3.Dat.Pl.*","sie","PRO","Refl","Subst","Dat","3","Pl",NA,NA,NA
"15851","gute","ADJA.Pos.Acc.Pl.*","gut","ADJA","Pos",NA,"Acc",NA,"Pl",NA,NA,NA
"15852","Leute","N.Reg.Acc.Pl.*","Leute","N","Reg",NA,"Acc",NA,"Pl",NA,NA,NA
"15853","zu","PART.Verb","zu","PART","Verb",NA,NA,NA,NA,NA,NA,NA
"15854","Hülfe","VFIN.Full.3.Sg.Past.Subj","helfen","VFIN","Full",NA,NA,"3","Sg",NA,"Past","Subj"
"15855","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15856",";","SYM.Pun.Sent",";","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"15857","–","N.Reg.Nom.Sg.Masc","–","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"15858","und","CONJ.Coord","und","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"15859","dieser","PRO.Dem.Attr.Nom.Sg.Masc","diese","PRO","Dem","Attr","Nom",NA,"Sg","Masc",NA,NA
"15860","ehrliche","ADJA.Pos.Nom.Sg.Masc","ehrlich","ADJA","Pos",NA,"Nom",NA,"Sg","Masc",NA,NA
"15861","Mann","N.Reg.Nom.Sg.Masc","Mann","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"15862","hob","VFIN.Full.3.Sg.Past.Ind","heben","VFIN","Full",NA,NA,"3","Sg",NA,"Past","Ind"
"15863","mich","PRO.Pers.Subst.1.Acc.Sg.*","sie","PRO","Pers","Subst","Acc","1","Sg",NA,NA,NA
"15864","aus","APPR","aus","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"15865","dem","ART.Def.Dat.Sg.Masc","die","ART","Def",NA,"Dat",NA,"Sg","Masc",NA,NA
"15866","Wagen","N.Reg.Dat.Sg.Masc","Wagen","N","Reg",NA,"Dat",NA,"Sg","Masc",NA,NA
"15867","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15868",",","SYM.Pun.Comma",",","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"15869","und","CONJ.Coord","und","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"15870","brachte","VFIN.Full.3.Sg.Past.Ind","bringen","VFIN","Full",NA,NA,"3","Sg",NA,"Past","Ind"
"15871","mich","PRO.Pers.Subst.1.Acc.Sg.*","sie","PRO","Pers","Subst","Acc","1","Sg",NA,NA,NA
"15872","hierher","PROADV.Dem","hierher","PROADV","Dem",NA,NA,NA,NA,NA,NA,NA
"15873","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15874",".","SYM.Pun.Sent",".","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"15875","–","CARD","[number]","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"15876","Aber","CONJ.Coord","aber","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"15877","ich","PRO.Pers.Subst.1.Nom.Sg.*","sie","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"15878","erschrecke","VFIN.Full.1.Sg.Pres.Ind","erschrecken","VFIN","Full",NA,NA,"1","Sg",NA,"Pres","Ind"
"15879","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15880",",","SYM.Pun.Comma",",","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"15881","mich","PRO.Pers.Subst.1.Acc.Sg.*","sie","PRO","Pers","Subst","Acc","1","Sg",NA,NA,NA
"15882","allein","ADV","allein","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"15883","gerettet","ADJD.Pos","gerettet","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"15884","zu","PART.Zu","zu","PART","Zu",NA,NA,NA,NA,NA,NA,NA
"15885","sehen","VINF.Full","sehen","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"15886","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15887",".","SYM.Pun.Sent",".","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"15888","</s>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15889","<s>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15890","Meine","PRO.Poss.Attr.Nom.Sg.Fem","meine","PRO","Poss","Attr","Nom",NA,"Sg","Fem",NA,NA
"15891","Mutter","N.Reg.Nom.Sg.Fem","Mutter","N","Reg",NA,"Nom",NA,"Sg","Fem",NA,NA
"15892","ist","VFIN.Aux.3.Sg.Pres.Ind","sein","VFIN","Aux",NA,NA,"3","Sg",NA,"Pres","Ind"
"15893","noch","ADV","noch","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"15894","in","APPR","in","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"15895","der","ART.Def.Dat.Sg.Fem","die","ART","Def",NA,"Dat",NA,"Sg","Fem",NA,NA
"15896","Gefahr","N.Reg.Dat.Sg.Fem","Gefahr","N","Reg",NA,"Dat",NA,"Sg","Fem",NA,NA
"15897","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15898",".","SYM.Pun.Sent",".","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"15899","</s>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15900","<s>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15901","Hinter","APPR","hinter","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"15902","uns","PRO.Pers.Subst.1.Dat.Pl.*","sie","PRO","Pers","Subst","Dat","1","Pl",NA,NA,NA
"15903","ward","VFIN.Full.3.Sg.Past.Ind","werden","VFIN","Full",NA,NA,"3","Sg",NA,"Past","Ind"
"15904","sogar","ADV","sogar","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"15905","geschossen","VPP.Full.Psp","schießen","VPP","Full","Psp",NA,NA,NA,NA,NA,NA
"15906","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15907",".","SYM.Pun.Sent",".","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"15908","</s>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15909","<s>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15910","Sie","PRO.Pers.Subst.3.Nom.Sg.Fem","sie","PRO","Pers","Subst","Nom","3","Sg","Fem",NA,NA
"15911","ist","VFIN.Aux.3.Sg.Pres.Ind","sein","VFIN","Aux",NA,NA,"3","Sg",NA,"Pres","Ind"
"15912","vielleicht","ADV","vielleicht","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"15913","tot","ADJD.Pos","tot","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"15914","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15915",";","SYM.Pun.Sent",";","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"15916","–","CARD","[number]","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"15917","und","CONJ.Coord","und","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"15918","ich","PRO.Pers.Subst.1.Nom.Sg.*","sie","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"15919","lebe","VFIN.Full.1.Sg.Pres.Ind","leben","VFIN","Full",NA,NA,"1","Sg",NA,"Pres","Ind"
"15920","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15921","?","SYM.Pun.Sent","?","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"15922","–","CARD","[number]","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"15923","Verzeihen","VFIN.Full.3.Pl.Pres.Ind","verzeihen","VFIN","Full",NA,NA,"3","Pl",NA,"Pres","Ind"
"15924","Sie","PRO.Pers.Subst.3.Nom.Pl.*","sie","PRO","Pers","Subst","Nom","3","Pl",NA,NA,NA
"15925","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15926",".","SYM.Pun.Sent",".","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"15927","</s>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15928","<s>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15929","Ich","PRO.Pers.Subst.1.Nom.Sg.*","sie","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"15930","muß","VFIN.Mod.1.Sg.Pres.Ind","müssen","VFIN","Mod",NA,NA,"1","Sg",NA,"Pres","Ind"
"15931","fort","PART.Verb","fort","PART","Verb",NA,NA,NA,NA,NA,NA,NA
"15932","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15933",";","SYM.Pun.Sent",";","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"15934","ich","PRO.Pers.Subst.1.Nom.Sg.*","sie","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"15935","muß","VFIN.Mod.1.Sg.Pres.Ind","müssen","VFIN","Mod",NA,NA,"1","Sg",NA,"Pres","Ind"
"15936","wieder","ADV","wieder","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"15937","hin","PART.Verb","hin","PART","Verb",NA,NA,NA,NA,NA,NA,NA
"15938","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15939",",","SYM.Pun.Comma",",","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"15940","–","CARD","[number]","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"15941","wo","PROADV.Inter","wo","PROADV","Inter",NA,NA,NA,NA,NA,NA,NA
"15942","ich","PRO.Pers.Subst.1.Nom.Sg.*","sie","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"15943","gleich","ADV","gleich","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"15944","hätte","VFIN.Aux.1.Sg.Past.Subj","haben","VFIN","Aux",NA,NA,"1","Sg",NA,"Past","Subj"
"15945","bleiben","VINF.Full","bleiben","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"15946","sollen","VINF.Mod","sollen","VINF","Mod",NA,NA,NA,NA,NA,NA,NA
"15947","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15948",".","SYM.Pun.Sent",".","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"15949","</s>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15950","<s>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15951","Beruhigen","VFIN.Full.3.Pl.Pres.Ind","beruhigen","VFIN","Full",NA,NA,"3","Pl",NA,"Pres","Ind"
"15952","Sie","PRO.Pers.Subst.3.Nom.Pl.*","sie","PRO","Pers","Subst","Nom","3","Pl",NA,NA,NA
"15953","sich","PRO.Refl.Subst.3.Acc.Pl.*","sie","PRO","Refl","Subst","Acc","3","Pl",NA,NA,NA
"15954","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15955",",","SYM.Pun.Comma",",","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"15956","gnädiges","ADJA.Pos.Nom.Sg.Neut","gnädig","ADJA","Pos",NA,"Nom",NA,"Sg","Neut",NA,NA
"15957","Fräulein","N.Reg.Nom.Sg.Neut","Fräulein","N","Reg",NA,"Nom",NA,"Sg","Neut",NA,NA
"15958","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15959",".","SYM.Pun.Sent",".","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"15960","</s>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15961","<s>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15962","Es","PRO.Pers.Subst.3.Nom.Sg.Neut","sie","PRO","Pers","Subst","Nom","3","Sg","Neut",NA,NA
"15963","stehet","VFIN.Full.2.Pl.Pres.Subj","stehen","VFIN","Full",NA,NA,"2","Pl",NA,"Pres","Subj"
"15964","alles","PRO.Indef.Subst.Acc.Sg.Neut","alle","PRO","Indef","Subst","Acc",NA,"Sg","Neut",NA,NA
"15965","gut","ADJD.Pos","gut","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"15966","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15967",";","SYM.Pun.Sent",";","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"15968","sie","PRO.Pers.Subst.3.Nom.Pl.*","sie","PRO","Pers","Subst","Nom","3","Pl",NA,NA,NA
"15969","werden","VFIN.Aux.3.Pl.Pres.Ind","werden","VFIN","Aux",NA,NA,"3","Pl",NA,"Pres","Ind"
"15970","bald","ADV","bald","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"15971","bei","APPR","bei","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"15972","Ihnen","PRO.Pers.Subst.3.Dat.Pl.*","sie","PRO","Pers","Subst","Dat","3","Pl",NA,NA,NA
"15973","sein","VINF.Aux","sein","VINF","Aux",NA,NA,NA,NA,NA,NA,NA
"15974","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15975",",","SYM.Pun.Comma",",","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"15976","die","ART.Def.Acc.Pl.Fem","die","ART","Def",NA,"Acc",NA,"Pl","Fem",NA,NA
"15977","geliebten","ADJA.Pos.Acc.Pl.Fem","geliebt","ADJA","Pos",NA,"Acc",NA,"Pl","Fem",NA,NA
"15978","Personen","N.Reg.Acc.Pl.Fem","Person","N","Reg",NA,"Acc",NA,"Pl","Fem",NA,NA
"15979","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15980",",","SYM.Pun.Comma",",","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"15981","für","APPR","für","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"15982","die","PRO.Rel.Subst.Acc.Pl.Fem","die","PRO","Rel","Subst","Acc",NA,"Pl","Fem",NA,NA
"15983","Sie","PRO.Pers.Subst.3.Nom.Pl.*","sie","PRO","Pers","Subst","Nom","3","Pl",NA,NA,NA
"15984","so","ADV","so","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"15985","viel","ADV","viel","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"15986","zärtliche","ADJA.Pos.Acc.Sg.Fem","zärtlich","ADJA","Pos",NA,"Acc",NA,"Sg","Fem",NA,NA
"15987","Angst","N.Reg.Acc.Sg.Fem","Angst","N","Reg",NA,"Acc",NA,"Sg","Fem",NA,NA
"15988","empfinden","VINF.Full","empfinden","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"15989","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15990",".","SYM.Pun.Sent",".","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"15991","–","CARD","[number]","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"15992","Indes","ADV","indes","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"15993","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15994",",","SYM.Pun.Comma",",","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"15995","Battista","N.Name.Nom.Sg.Fem","Battista","N","Name",NA,"Nom",NA,"Sg","Fem",NA,NA
"15996","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15997",",","SYM.Pun.Comma",",","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"15998","geh","SYM.Other.XY","geh","SYM","Other","XY",NA,NA,NA,NA,NA,NA
"15999","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16000","'","SYM.Quot.Right","'","SYM",NA,"Right",NA,NA,NA,NA,NA,NA
"16001","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16002",",","SYM.Pun.Comma",",","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"16003","lauf","VIMP.Full.2.Sg","laufen","VIMP","Full",NA,NA,"2","Sg",NA,NA,NA
"16004","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16005",":","SYM.Pun.Colon",":","SYM","Pun",NA,NA,NA,NA,NA,NA,NA
"16006","sie","PRO.Pers.Subst.3.Nom.Pl.*","sie","PRO","Pers","Subst","Nom","3","Pl",NA,NA,NA
"16007","dürften","VFIN.Mod.3.Pl.Past.Subj","dürfen","VFIN","Mod",NA,NA,"3","Pl",NA,"Past","Subj"
"16008","vielleicht","ADV","vielleicht","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"16009","nicht","PART.Neg","nicht","PART","Neg",NA,NA,NA,NA,NA,NA,NA
"16010","wissen","VINF.Full","wissen","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"16011","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16012",",","SYM.Pun.Comma",",","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"16013","wo","PROADV.Inter","wo","PROADV","Inter",NA,NA,NA,NA,NA,NA,NA
"16014","das","ART.Def.Nom.Sg.Neut","die","ART","Def",NA,"Nom",NA,"Sg","Neut",NA,NA
"16015","Fräulein","N.Reg.Nom.Sg.Neut","Fräulein","N","Reg",NA,"Nom",NA,"Sg","Neut",NA,NA
"16016","ist","VFIN.Aux.3.Sg.Pres.Ind","sein","VFIN","Aux",NA,NA,"3","Sg",NA,"Pres","Ind"
"16017","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16018",".","SYM.Pun.Sent",".","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"16019","</s>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16020","<s>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16021","Sie","PRO.Pers.Subst.3.Nom.Pl.*","sie","PRO","Pers","Subst","Nom","3","Pl",NA,NA,NA
"16022","dürften","VFIN.Mod.3.Pl.Past.Subj","dürfen","VFIN","Mod",NA,NA,"3","Pl",NA,"Past","Subj"
"16023","sie","PRO.Pers.Subst.3.Acc.Sg.Fem","sie","PRO","Pers","Subst","Acc","3","Sg","Fem",NA,NA
"16024","vielleicht","ADV","vielleicht","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"16025","in","APPR","in","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"16026","einem","ART.Indef.Dat.Sg.Neut","eine","ART","Indef",NA,"Dat",NA,"Sg","Neut",NA,NA
"16027","von","APPR","von","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"16028","den","ART.Def.Dat.Pl.Neut","die","ART","Def",NA,"Dat",NA,"Pl","Neut",NA,NA
"16029","Wirtschaftshäusern","N.Reg.Dat.Pl.Neut","Wirtschaftshaus","N","Reg",NA,"Dat",NA,"Pl","Neut",NA,NA
"16030","des","ART.Def.Gen.Sg.Masc","die","ART","Gen",NA,"Gen",NA,"Sg","Masc",NA,NA
"16031","Gartens","N.Reg.Gen.Sg.Masc","Garten","N","Gen",NA,"Gen",NA,"Sg","Masc",NA,NA
"16032","suchen","VINF.Full","suchen","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"16033","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16034",".","SYM.Pun.Sent",".","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"16035","</s>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16036","<s>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16037","Bringe","VFIN.Full.3.Sg.Pres.Subj","bringen","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Subj"
"16038","sie","PRO.Pers.Subst.3.Nom.Sg.Fem","sie","PRO","Pers","Subst","Nom","3","Sg","Fem",NA,NA
"16039","unverzüglich","ADJD.Pos","unverzüglich","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"16040","hierher","PROADV.Dem","hierher","PROADV","Dem",NA,NA,NA,NA,NA,NA,NA
"16041","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16042",".","SYM.Pun.Sent",".","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"16043","</s>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16044","<s>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16045","Gewiß","PART.Ans","Gewiß","PART","Ans",NA,NA,NA,NA,NA,NA,NA
"16046","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16047","?","SYM.Pun.Sent","?","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"16048","</s>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16049","<s>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16050","Sind","VFIN.Aux.3.Pl.Pres.Ind","sein","VFIN","Aux",NA,NA,"3","Pl",NA,"Pres","Ind"
"16051","sie","PRO.Pers.Subst.3.Nom.Pl.*","sie","PRO","Pers","Subst","Nom","3","Pl",NA,NA,NA
"16052","alle","PRO.Indef.Subst.Acc.Pl.*","alle","PRO","Indef","Subst","Acc",NA,"Pl",NA,NA,NA
"16053","geborgen","VPP.Full.Psp","bergen","VPP","Full","Psp",NA,NA,NA,NA,NA,NA
"16054","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16055","?","SYM.Pun.Sent","?","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"16056","</s>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16057","<s>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16058","Ist","VFIN.Aux.3.Sg.Pres.Ind","sein","VFIN","Aux",NA,NA,"3","Sg",NA,"Pres","Ind"
"16059","ihnen","PRO.Pers.Subst.3.Dat.Pl.*","sie","PRO","Pers","Subst","Dat","3","Pl",NA,NA,NA
"16060","nichts","PRO.Indef.Subst.*.*.Neut","nichts","PRO","Indef","Subst",NA,NA,NA,"Neut",NA,NA
"16061","widerfahren","VPP.Full.Psp","widerfahren","VPP","Full","Psp",NA,NA,NA,NA,NA,NA
"16062","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16063","?","SYM.Pun.Sent","?","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"16064","–","CARD","[number]","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"16065","Ah","ITJ","ah","ITJ",NA,NA,NA,NA,NA,NA,NA,NA
"16066","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16067",",","SYM.Pun.Comma",",","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"16068","was","PRO.Inter.Subst.Nom.Sg.Neut","was","PRO","Inter","Subst","Nom",NA,"Sg","Neut",NA,NA
"16069","ist","VFIN.Aux.3.Sg.Pres.Ind","sein","VFIN","Aux",NA,NA,"3","Sg",NA,"Pres","Ind"
"16070","dieser","PRO.Dem.Attr.Nom.Sg.Masc","diese","PRO","Dem","Attr","Nom",NA,"Sg","Masc",NA,NA
"16071","Tag","N.Reg.Nom.Sg.Masc","Tag","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"16072","für","APPR","für","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"16073","ein","ART.Indef.Acc.Sg.Masc","eine","ART","Indef",NA,"Acc",NA,"Sg","Masc",NA,NA
"16074","Tag","N.Reg.Acc.Sg.Masc","Tag","N","Reg",NA,"Acc",NA,"Sg","Masc",NA,NA
"16075","des","ART.Def.Gen.Sg.Masc","die","ART","Gen",NA,"Gen",NA,"Sg","Masc",NA,NA
"16076","Schreckens","N.Reg.Gen.Sg.Masc","Schrecken","N","Gen",NA,"Gen",NA,"Sg","Masc",NA,NA
"16077","für","APPR","für","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"16078","mich","PRO.Pers.Subst.1.Acc.Sg.*","sie","PRO","Pers","Subst","Acc","1","Sg",NA,NA,NA
"16079","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16080","!","SYM.Pun.Sent","!","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"16081","–","CARD","[number]","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"16082","Aber","CONJ.Coord","aber","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"16083","ich","PRO.Pers.Subst.1.Nom.Sg.*","sie","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"16084","sollte","VFIN.Mod.1.Sg.Past.Subj","sollen","VFIN","Mod",NA,NA,"1","Sg",NA,"Past","Subj"
"16085","nicht","PART.Neg","nicht","PART","Neg",NA,NA,NA,NA,NA,NA,NA
"16086","hier","ADV","hier","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"16087","bleiben","VINF.Full","bleiben","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"16088","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16089",";","SYM.Pun.Sent",";","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"16090","ich","PRO.Pers.Subst.1.Nom.Sg.*","sie","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"16091","sollte","VFIN.Mod.1.Sg.Past.Subj","sollen","VFIN","Mod",NA,NA,"1","Sg",NA,"Past","Subj"
"16092","ihnen","PRO.Pers.Subst.3.Dat.Pl.*","sie","PRO","Pers","Subst","Dat","3","Pl",NA,NA,NA
"16093","entgegen","APPO.Dat","entgegen","APPO",NA,NA,"Dat",NA,NA,NA,NA,NA
"16094","eilen","VINF.Full","eilen","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"16095","–","FM","–","FM",NA,NA,NA,NA,NA,NA,NA,NA
"16096","Wozu","PROADV.Inter","wozu","PROADV","Inter",NA,NA,NA,NA,NA,NA,NA
"16097","das","ART.Def.Nom.Sg.Neut","die","ART","Def",NA,"Nom",NA,"Sg","Neut",NA,NA
"16098","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16099",",","SYM.Pun.Comma",",","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"16100","gnädiges","ADJA.Pos.Nom.Sg.Neut","gnädig","ADJA","Pos",NA,"Nom",NA,"Sg","Neut",NA,NA
"16101","Fräulein","N.Reg.Nom.Sg.Neut","Fräulein","N","Reg",NA,"Nom",NA,"Sg","Neut",NA,NA
"16102","<g/>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16103","?","SYM.Pun.Sent","?","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"16104","</s>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16105","<s>",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16106","Sie","PRO.Pers.Subst.3.Nom.Pl.*","sie","PRO","Pers","Subst","Nom","3","Pl",NA,NA,NA
"16107","sind","VFIN.Aux.3.Pl.Pres.Ind","sein","VFIN","Aux",NA,NA,"3","Pl",NA,"Pres","Ind"
"16108","ohnedem","ADV","ohnedem","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"16109","schon","ADV","schon","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"16110","ohne","APPR","ohne","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"16111","Atem","N.Reg.Acc.Sg.Masc","Atem","N","Reg",NA,"Acc",NA,"Sg","Masc",NA,NA
"16112","und","CONJ.Coord","und","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
