"","token","tag","pos","category","funct","case","pers","num","gender","tense","mode"
"4105","auf","APPR.Auf","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"4106","den","ART.Def.Acc.Sg.Masc","ART","Def",NA,"Acc",NA,"Sg","Masc",NA,NA
"4107","höchsten","ADJA.Sup.Acc.Sg.Masc","ADJA","Sup",NA,"Acc",NA,"Sg","Masc",NA,NA
"4108","Gipfel","N.Reg.Acc.Sg.Masc","N","Reg",NA,"Acc",NA,"Sg","Masc",NA,NA
"4109","des","ART.Def.Gen.Sg.Masc","ART","Gen",NA,"Gen",NA,"Sg","Masc",NA,NA
"4110","Unsinns","N.Reg.Gen.Sg.Masc","N","Gen",NA,"Gen",NA,"Sg","Masc",NA,NA
"4111","gestiegen","VPP.Full.Psp","VPP","Full","Psp",NA,NA,NA,NA,NA,NA
"4112","waren","VFIN.Sein.3.Pl.Past.Ind","VFIN",NA,NA,NA,"3","Pl",NA,"Past","Ind"
"4113",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4114","Strato","N.Name.Nom.Sg.Masc","N","Name",NA,"Nom",NA,"Sg","Masc",NA,NA
"4115",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4116","Wir","PRO.Pers.Subst.1.Nom.Pl.*","PRO","Pers","Subst","Nom","1","Pl",NA,NA,NA
"4117","hielten","VFIN.Full.1.Pl.Past.Ind","VFIN","Full",NA,NA,"1","Pl",NA,"Past","Ind"
"4118","es","PRO.Pers.Subst.3.Acc.Sg.Neut","PRO","Pers","Subst","Acc","3","Sg","Neut",NA,NA
"4119","für","APPR.Acc","APPR",NA,NA,"Acc",NA,NA,NA,NA,NA
"4120","wütende","ADJA.Pos.Acc.Sg.Neut","ADJA","Pos",NA,"Acc",NA,"Sg","Neut",NA,NA
"4121","Schwermuth","N.Reg.Acc.Sg.Neut","N","Reg",NA,"Acc",NA,"Sg","Neut",NA,NA
"4122",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4123","Der","ART.Def.Nom.Sg.Masc","ART","Def",NA,"Nom",NA,"Sg","Masc",NA,NA
"4124","sterbende","ADJA.Pos.Nom.Sg.Masc","ADJA","Pos",NA,"Nom",NA,"Sg","Masc",NA,NA
"4125","Prinz","N.Name.Nom.Sg.Masc","N","Name",NA,"Nom",NA,"Sg","Masc",NA,NA
"4126","sagte","VFIN.Full.3.Sg.Past.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Past","Ind"
"4127",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4128","es","PRO.Pers.Subst.3.Nom.Sg.Neut","PRO","Pers","Subst","Nom","3","Sg","Neut",NA,NA
"4129","wäre","VFIN.Sein.3.Sg.Past.Subj","VFIN",NA,NA,NA,"3","Sg",NA,"Past","Subj"
"4130","Ueberlegung","N.Reg.Nom.Sg.Fem","N","Reg",NA,"Nom",NA,"Sg","Fem",NA,NA
"4131","gewesen","VPP.Sein.Psp","VPP",NA,"Psp",NA,NA,NA,NA,NA,NA
"4132",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4133","er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"4134","hätte","VFIN.Haben.3.Sg.Past.Subj","VFIN",NA,NA,NA,"3","Sg",NA,"Past","Subj"
"4135","durch","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"4136","seinen","PRO.Poss.Attr.-.Acc.Sg.Masc","PRO","Poss","Attr","Acc",NA,"Sg","Masc",NA,NA
"4137","Tod","N.Reg.Acc.Sg.Masc","N","Reg",NA,"Acc",NA,"Sg","Masc",NA,NA
"4138","seinem","PRO.Poss.Attr.-.Dat.Sg.Masc","PRO","Poss","Attr","Dat",NA,"Sg","Masc",NA,NA
"4139","Vater","N.Reg.Dat.Sg.Masc","N","Reg",NA,"Dat",NA,"Sg","Masc",NA,NA
"4140","Länder","N.Reg.Nom.Pl.Neut","N","Reg",NA,"Nom",NA,"Pl","Neut",NA,NA
"4141","erkämpfen","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"4142","wollen","VFIN.Mod.3.Pl.Pres.Ind","VFIN","Mod",NA,NA,"3","Pl",NA,"Pres","Ind"
"4143",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4144","die","PRO.Rel.Subst.-.Nom.Pl.Neut","PRO","Rel","Subst","Nom",NA,"Pl","Neut",NA,NA
"4145","das","ART.Def.Acc.Sg.Neut","ART","Def",NA,"Acc",NA,"Sg","Neut",NA,NA
"4146","Lösegeld","N.Reg.Acc.Sg.Neut","N","Reg",NA,"Acc",NA,"Sg","Neut",NA,NA
"4147","des","ART.Def.Gen.Sg.Masc","ART","Gen",NA,"Gen",NA,"Sg","Masc",NA,NA
"4148","gefangenen","ADJA.Pos.Gen.Sg.Masc","ADJA","Gen",NA,"Gen",NA,"Sg","Masc",NA,NA
"4149","Polytimeten","N.Reg.Gen.Sg.Masc","N","Gen",NA,"Gen",NA,"Sg","Masc",NA,NA
"4150","seyn","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"4151","sollten","VFIN.Mod.3.Pl.Past.Ind","VFIN","Mod",NA,NA,"3","Pl",NA,"Past","Ind"
"4152",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4153","Saget","VFIN.Full.2.Pl.Pres.Subj","VFIN","Full",NA,NA,"2","Pl",NA,"Pres","Subj"
"4154",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4155","so","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"4156","rief","VFIN.Full.3.Sg.Past.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Past","Ind"
"4157","er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"4158","sterbend","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"4159",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4160","meinem","PRO.Poss.Attr.-.Dat.Sg.Masc","PRO","Poss","Attr","Dat",NA,"Sg","Masc",NA,NA
"4161","Vater","N.Reg.Dat.Sg.Masc","N","Reg",NA,"Dat",NA,"Sg","Masc",NA,NA
"4162",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4163","wie","PROADV.Inter","PROADV","Inter",NA,NA,NA,NA,NA,NA,NA
"4164","ihr","PRO.Pers.Subst.2.Nom.Pl.*","PRO","Pers","Subst","Nom","2","Pl",NA,NA,NA
"4165","mich","PRO.Pers.Subst.1.Acc.Sg.*","PRO","Pers","Subst","Acc","1","Sg",NA,NA,NA
"4166","gesehen","VPP.Full.Psp","VPP","Full","Psp",NA,NA,NA,NA,NA,NA
"4167","habet","VFIN.Aux.2.Pl.Pres.Subj","VFIN","Aux",NA,NA,"2","Pl",NA,"Pres","Subj"
"4168",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4169","einen","ART.Indef.Acc.Sg.Masc","ART","Indef",NA,"Acc",NA,"Sg","Masc",NA,NA
"4170","Jüngling","N.Reg.Acc.Sg.Masc","N","Reg",NA,"Acc",NA,"Sg","Masc",NA,NA
"4171",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4172","gestrekt","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"4173","auf","APPR.Auf","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"4174","den","ART.Def.Acc.Sg.Masc","ART","Def",NA,"Acc",NA,"Sg","Masc",NA,NA
"4175","Boden","N.Reg.Acc.Sg.Masc","N","Reg",NA,"Acc",NA,"Sg","Masc",NA,NA
"4176",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4177","das","ART.Def.Acc.Sg.Neut","ART","Def",NA,"Acc",NA,"Sg","Neut",NA,NA
"4178","Schwert","N.Reg.Acc.Sg.Neut","N","Reg",NA,"Acc",NA,"Sg","Neut",NA,NA
"4179","in","APPR.In","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"4180","der","ART.Def.Dat.Sg.Fem","ART","Def",NA,"Dat",NA,"Sg","Fem",NA,NA
"4181","Brust","N.Reg.Dat.Sg.Fem","N","Reg",NA,"Dat",NA,"Sg","Fem",NA,NA
"4182","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4183","–","N.Name.*.*.*","N","Name",NA,NA,NA,NA,NA,NA,NA
"4184","–","N.Name.*.*.*","N","Name",NA,NA,NA,NA,NA,NA,NA
"4185","–","N.Name.*.*.*","N","Name",NA,NA,NA,NA,NA,NA,NA
"4186","He","ITJ","ITJ",NA,NA,NA,NA,NA,NA,NA,NA
"4187","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4188","ein","ART.Indef.Nom.Sg.Masc","ART","Indef",NA,"Nom",NA,"Sg","Masc",NA,NA
"4189","treflicher","ADJA.Pos.Nom.Sg.Masc","ADJA","Pos",NA,"Nom",NA,"Sg","Masc",NA,NA
"4190",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4191","ein","ART.Indef.Nom.Sg.Masc","ART","Indef",NA,"Nom",NA,"Sg","Masc",NA,NA
"4192","grosser","ADJA.Pos.Nom.Sg.Masc","ADJA","Pos",NA,"Nom",NA,"Sg","Masc",NA,NA
"4193","Anblik","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"4194","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4195","–","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"4196","–","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"4197","–","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"4198","Sein","PRO.Poss.Attr.-.Nom.Sg.Masc","PRO","Poss","Attr","Nom",NA,"Sg","Masc",NA,NA
"4199","blutiger","ADJA.Pos.Nom.Sg.Masc","ADJA","Pos",NA,"Nom",NA,"Sg","Masc",NA,NA
"4200","Entwurf","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"4201","[","SYM.Paren.Left","SYM","Paren","Left",NA,NA,NA,NA,NA,NA
"4202","49","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"4203","]","SYM.Paren.Right","SYM","Paren","Right",NA,NA,NA,NA,NA,NA
"4204","ist","VFIN.Sein.3.Sg.Pres.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Pres","Ind"
"4205","ihm","PRO.Pers.Subst.3.Dat.Sg.Masc","PRO","Pers","Subst","Dat","3","Sg","Masc",NA,NA
"4206","gelungen","VPP.Full.Psp","VPP","Full","Psp",NA,NA,NA,NA,NA,NA
"4207",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4208","König","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"4209",";","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4210","ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"4211","habe","VFIN.Haben.1.Sg.Pres.Ind","VFIN",NA,NA,NA,"1","Sg",NA,"Pres","Ind"
"4212","Befehl","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"4213","dir","PRO.Pers.Subst.2.Dat.Sg.*","PRO","Pers","Subst","Dat","2","Sg",NA,NA,NA
"4214","für","APPR.Acc","APPR",NA,NA,"Acc",NA,NA,NA,NA,NA
"4215","Polytimet","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"4216","alles","PRO.Indef.Subst.-.Acc.Sg.Neut","PRO","Indef","Subst","Acc",NA,"Sg","Neut",NA,NA
"4217",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4218","worauf","PROADV.Inter","PROADV","Inter",NA,NA,NA,NA,NA,NA,NA
"4219","du","PRO.Pers.Subst.2.Nom.Sg.*","PRO","Pers","Subst","Nom","2","Sg",NA,NA,NA
"4220","gültige","ADJA.Pos.Acc.Sg.Fem","ADJA","Pos",NA,"Acc",NA,"Sg","Fem",NA,NA
"4221","oder","CONJ.Coord.-","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"4222","ungültige","ADJA.Pos.Acc.Sg.Fem","ADJA","Pos",NA,"Acc",NA,"Sg","Fem",NA,NA
"4223","Ansprache","N.Reg.Acc.Sg.Fem","N","Reg",NA,"Acc",NA,"Sg","Fem",NA,NA
"4224","hast","VFIN.Haben.2.Sg.Pres.Ind","VFIN",NA,NA,NA,"2","Sg",NA,"Pres","Ind"
"4225",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4226","abzutreten","VINF.Full.zu","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"4227",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4228","Aridäus","N.Name.Nom.Sg.Masc","N","Name",NA,"Nom",NA,"Sg","Masc",NA,NA
"4229","hält","VFIN.Full.3.Sg.Pres.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Ind"
"4230","jede","PRO.Indef.Attr.-.Acc.Sg.Fem","PRO","Indef","Attr","Acc",NA,"Sg","Fem",NA,NA
"4231","Tugend","N.Reg.Acc.Sg.Fem","N","Reg",NA,"Acc",NA,"Sg","Fem",NA,NA
"4232","seines","PRO.Poss.Attr.-.Gen.Sg.Masc","PRO","Gen","Attr","Gen",NA,"Sg","Masc",NA,NA
"4233","Sohns","N.Reg.Gen.Sg.Masc","N","Gen",NA,"Gen",NA,"Sg","Masc",NA,NA
"4234","von","APPR.Dat","APPR",NA,NA,"Dat",NA,NA,NA,NA,NA
"4235","ungleich","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"4236","höherm","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"4237","Werthe","N.Reg.Acc.Pl.Masc","N","Reg",NA,"Acc",NA,"Pl","Masc",NA,NA
"4238","als","CONJ.Comp.-","CONJ","Comp",NA,NA,NA,NA,NA,NA,NA
"4239","eine","ART.Indef.Acc.Sg.Fem","ART","Indef",NA,"Acc",NA,"Sg","Fem",NA,NA
"4240","Provinz","N.Reg.Acc.Sg.Fem","N","Reg",NA,"Acc",NA,"Sg","Fem",NA,NA
"4241",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4242","Der","ART.Def.Nom.Sg.Masc","ART","Def",NA,"Nom",NA,"Sg","Masc",NA,NA
"4243","Vater","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"4244","würkt","VFIN.Full.3.Sg.Pres.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Ind"
"4245","in","APPR.In","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"4246","ihm","PRO.Pers.Subst.3.Dat.Sg.Masc","PRO","Pers","Subst","Dat","3","Sg","Masc",NA,NA
"4247","stärker","ADJD.Comp","ADJD","Comp",NA,NA,NA,NA,NA,NA,NA
"4248","als","CONJ.Comp.-","CONJ","Comp",NA,NA,NA,NA,NA,NA,NA
"4249","der","ART.Def.Nom.Sg.Masc","ART","Def",NA,"Nom",NA,"Sg","Masc",NA,NA
"4250","Herrscher","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"4251",";","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4252","er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"4253","sezt","VFIN.Full.3.Sg.Pres.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Ind"
"4254","das","ART.Def.Acc.Sg.Neut","ART","Def",NA,"Acc",NA,"Sg","Neut",NA,NA
"4255","Beste","N.Reg.Acc.Sg.Neut","N","Reg",NA,"Acc",NA,"Sg","Neut",NA,NA
"4256","seines","PRO.Poss.Attr.-.Gen.Sg.Masc","PRO","Gen","Attr","Gen",NA,"Sg","Masc",NA,NA
"4257","Staats","N.Reg.Gen.Sg.Masc","N","Gen",NA,"Gen",NA,"Sg","Masc",NA,NA
"4258","nicht","PART.Neg","PART","Neg",NA,NA,NA,NA,NA,NA,NA
"4259","darinn","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"4260",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4261","daß","CONJ.SubFin.-","CONJ","SubFin",NA,NA,NA,NA,NA,NA,NA
"4262","er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"4263","Provinzen","N.Reg.Acc.Pl.Fem","N","Reg",NA,"Acc",NA,"Pl","Fem",NA,NA
"4264","gewinne","VFIN.Full.3.Sg.Pres.Subj","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Subj"
"4265",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4266","sondern","CONJ.Coord.-","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"4267","daß","CONJ.SubFin.-","CONJ","SubFin",NA,NA,NA,NA,NA,NA,NA
"4268","er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"4269","Glükliche","N.Reg.Acc.Sg.Neut","N","Reg",NA,"Acc",NA,"Sg","Neut",NA,NA
"4270","mache","VFIN.Full.3.Sg.Pres.Subj","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Subj"
"4271",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4272","Durch","APPR.Acc","APPR",NA,NA,"Acc",NA,NA,NA,NA,NA
"4273","Polytimetens","N.Name.Gen.Sg.Neut","N","Gen",NA,"Gen",NA,"Sg","Neut",NA,NA
"4274","Verlust","N.Reg.Acc.Sg.Masc","N","Reg",NA,"Acc",NA,"Sg","Masc",NA,NA
"4275","würde","VFIN.Aux.3.Sg.Past.Subj","VFIN","Aux",NA,NA,"3","Sg",NA,"Past","Subj"
"4276","er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"4277","ein","ART.Indef.Acc.Sg.Neut","ART","Indef",NA,"Acc",NA,"Sg","Neut",NA,NA
"4278","Land","N.Reg.Acc.Sg.Neut","N","Reg",NA,"Acc",NA,"Sg","Neut",NA,NA
"4279","ersparen","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"4280",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4281","aber","CONJ.Coord.Aber","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"4282","allen","PRO.Indef.Subst.-.Dat.Pl.Neut","PRO","Indef","Subst","Dat",NA,"Pl","Neut",NA,NA
"4283","den","ART.Def.Dat.Pl.Fem","ART","Def",NA,"Dat",NA,"Pl","Fem",NA,NA
"4284","Seligkeiten","N.Reg.Dat.Pl.Fem","N","Reg",NA,"Dat",NA,"Pl","Fem",NA,NA
"4285","den","ART.Def.Acc.Sg.Masc","ART","Def",NA,"Acc",NA,"Sg","Masc",NA,NA
"4286","Weg","N.Reg.Acc.Sg.Masc","N","Reg",NA,"Acc",NA,"Sg","Masc",NA,NA
"4287","verschliessen","VFIN.Full.3.Pl.Pres.Ind","VFIN","Full",NA,NA,"3","Pl",NA,"Pres","Ind"
"4288",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4289","welche","PRO.Inter.Attr.-.Acc.Pl.Neut","PRO","Inter","Attr","Acc",NA,"Pl","Neut",NA,NA
"4290","Polytimetens","N.Reg.Acc.Pl.Neut","N","Reg",NA,"Acc",NA,"Pl","Neut",NA,NA
"4291","Denkens","N.Reg.Gen.Sg.Neut","N","Gen",NA,"Gen",NA,"Sg","Neut",NA,NA
"4292","-","SYM.Pun.Hyph","SYM","Pun","Hyph",NA,NA,NA,NA,NA,NA
"4293","und","CONJ.Coord.-","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"4294","Gemüths","N.Name.Gen.Sg.*","N","Gen",NA,"Gen",NA,"Sg",NA,NA,NA
"4295","-","SYM.Pun.Hyph","SYM","Pun","Hyph",NA,NA,NA,NA,NA,NA
"4296","Art","N.Reg.Acc.Sg.Fem","N","Reg",NA,"Acc",NA,"Sg","Fem",NA,NA
"4297","seinem","PRO.Poss.Attr.-.Dat.Sg.Neut","PRO","Poss","Attr","Dat",NA,"Sg","Neut",NA,NA
"4298","Reiche","N.Reg.Dat.Sg.Neut","N","Reg",NA,"Dat",NA,"Sg","Neut",NA,NA
"4299","verspricht","VFIN.Full.3.Sg.Pres.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Ind"
"4300",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4301","Er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"4302","verabscheuet","VFIN.Full.3.Sg.Pres.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Ind"
"4303","den","ART.Def.Acc.Sg.Masc","ART","Def",NA,"Acc",NA,"Sg","Masc",NA,NA
"4304","Gedanken","N.Reg.Acc.Sg.Masc","N","Reg",NA,"Acc",NA,"Sg","Masc",NA,NA
"4305",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4306","daß","CONJ.SubFin.-","CONJ","SubFin",NA,NA,NA,NA,NA,NA,NA
"4307","er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"4308","Polytimeten","N.Reg.Acc.Sg.Masc","N","Reg",NA,"Acc",NA,"Sg","Masc",NA,NA
"4309","[","SYM.Paren.Left","SYM","Paren","Left",NA,NA,NA,NA,NA,NA
"4310","50","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"4311","]","SYM.Paren.Right","SYM","Paren","Right",NA,NA,NA,NA,NA,NA
"4312","einer","ART.Indef.Gen.Sg.Fem","ART","Gen",NA,"Gen",NA,"Sg","Fem",NA,NA
"4313","Herrschsucht","N.Reg.Gen.Sg.Fem","N","Gen",NA,"Gen",NA,"Sg","Fem",NA,NA
"4314",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4315","die","PRO.Rel.Subst.-.Nom.Sg.Fem","PRO","Rel","Subst","Nom",NA,"Sg","Fem",NA,NA
"4316","Bestes","N.Reg.Nom.Sg.Neut","N","Reg",NA,"Nom",NA,"Sg","Neut",NA,NA
"4317","des","ART.Def.Gen.Sg.Masc","ART","Gen",NA,"Gen",NA,"Sg","Masc",NA,NA
"4318","Staats","N.Reg.Gen.Sg.Masc","N","Gen",NA,"Gen",NA,"Sg","Masc",NA,NA
"4319","heißt","VFIN.Full.3.Sg.Pres.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Ind"
"4320",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4321","aufopfern","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"4322","sollte","VFIN.Mod.3.Sg.Past.Ind","VFIN","Mod",NA,NA,"3","Sg",NA,"Past","Ind"
"4323",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4324","Polemon","N.Reg.Nom.Sg.Neut","N","Reg",NA,"Nom",NA,"Sg","Neut",NA,NA
"4325",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4326","Unbesonnener","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"4327",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4328","schwacher","ADJA.Pos.Nom.Sg.Masc","ADJA","Pos",NA,"Nom",NA,"Sg","Masc",NA,NA
"4329","Philotas","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"4330",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4331","wie","PROADV.Inter","PROADV","Inter",NA,NA,NA,NA,NA,NA,NA
"4332","fruchtlos","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"4333","hast","VFIN.Haben.2.Sg.Pres.Ind","VFIN",NA,NA,NA,"2","Sg",NA,"Pres","Ind"
"4334","du","PRO.Pers.Subst.2.Nom.Sg.*","PRO","Pers","Subst","Nom","2","Sg",NA,NA,NA
"4335","dein","PRO.Poss.Attr.-.Acc.Sg.Neut","PRO","Poss","Attr","Acc",NA,"Sg","Neut",NA,NA
"4336","Leben","N.Reg.Acc.Sg.Neut","N","Reg",NA,"Acc",NA,"Sg","Neut",NA,NA
"4337","verlohren","VPP.Full.Psp","VPP","Full","Psp",NA,NA,NA,NA,NA,NA
"4338","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4339","wie","CONJ.Comp.-","CONJ","Comp",NA,NA,NA,NA,NA,NA,NA
"4340","nüzlicher","ADJA.Pos.Nom.Sg.Masc","ADJA","Pos",NA,"Nom",NA,"Sg","Masc",NA,NA
"4341",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4342","wie","PROADV.Inter","PROADV","Inter",NA,NA,NA,NA,NA,NA,NA
"4343","glorreicher","ADJA.Pos.Nom.Sg.Masc","ADJA","Pos",NA,"Nom",NA,"Sg","Masc",NA,NA
"4344","hättest","VFIN.Haben.2.Sg.Past.Subj","VFIN",NA,NA,NA,"2","Sg",NA,"Past","Subj"
"4345","du","PRO.Pers.Subst.2.Nom.Sg.*","PRO","Pers","Subst","Nom","2","Sg",NA,NA,NA
"4346","es","PRO.Pers.Subst.3.Acc.Sg.Neut","PRO","Pers","Subst","Acc","3","Sg","Neut",NA,NA
"4347","behalten","VPP.Full.Psp","VPP","Full","Psp",NA,NA,NA,NA,NA,NA
"4348",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4349","wenn","CONJ.SubFin.-","CONJ","SubFin",NA,NA,NA,NA,NA,NA,NA
"4350","du","PRO.Pers.Subst.2.Nom.Sg.*","PRO","Pers","Subst","Nom","2","Sg",NA,NA,NA
"4351","geseztere","ADJA.Comp.Acc.Pl.Fem","ADJA","Comp",NA,"Acc",NA,"Pl","Fem",NA,NA
"4352","Ueberlegungen","N.Reg.Acc.Pl.Fem","N","Reg",NA,"Acc",NA,"Pl","Fem",NA,NA
"4353","gemacht","VPP.Full.Psp","VPP","Full","Psp",NA,NA,NA,NA,NA,NA
"4354","hättest","VFIN.Haben.2.Sg.Past.Subj","VFIN",NA,NA,NA,"2","Sg",NA,"Past","Subj"
"4355","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
